<<<<<<< HEAD
ds,close,open,high,low,volume,daily_return,return_lag_1,return_lag_2,return_lag_3,return_lag_4,return_lag_5,momentum_5,momentum_21,momentum_63,momentum_accel_21,momentum_consistency_21,sma_21,ema_50,macd,macd_hist,macd_signal,rsi_14,stoch_k,stoch_d,volatility,rel_volatility,atr_14,obv,day_of_week,day_of_month,month,year,eua_return,china_return,europe_return,oil_return
2016-11-23,61986,61956,62046,61234,3600000.0,0.0005,0.0145,0.0185,0.0032,-0.0163,0.0185,0.02019453908062996,-0.033100393086666235,0.0727747875599245,-0.003588190323421725,0.5238095238095238,62329.52380952381,60883.063891381425,-170.9499667699929,-171.30566728874444,0.3557005187515543,51.9515659095118,49.466185597208465,38.5802130431727,812,0.01326060685240226,1435.4049223491236,140020090.0,2,23,11,2016,0.0008080244329033981,-0.00222115330414685,-0.002489361932410894,-0.003460874850202078
2016-11-24,61396,61999,62105,61392,1650000.0,-0.0095,0.0005,0.0145,0.0185,0.0032,-0.0163,0.027204283085159764,-0.04158601311270682,0.05818683212685283,-0.008485620026040586,0.5238095238095238,62202.666666666664,60903.17903289588,-161.06889913227496,-129.13967972082122,-31.92921941145375,49.10962296474812,52.220891937745044,46.68247843662045,713,0.011613891060724524,1383.8045707527576,138370090.0,3,24,11,2016,0.0,0.00018484905161675336,0.002062604695185266,0.0
2016-11-25,61559,61394,61559,60573,2740000.0,0.0027,-0.0095,0.0005,0.0145,0.0185,0.0032,0.026633534571895545,-0.0361225064979801,0.06654769742541311,0.005463506614726721,0.5714285714285714,62092.80952380953,60928.897502194086,-138.4889299103379,-85.24776839910731,-53.24116151123059,49.92462962636146,51.590380139643116,51.092485891532185,986,0.0162778795833127,1355.3899585561321,141110090.0,4,25,11,2016,0.003914386891670674,0.006231816462999973,0.003229656030180106,-0.034933586472327804
2016-11-28,62855,61559,62934,61240,2840000.0,0.0211,0.0027,-0.0095,0.0005,0.0145,0.0185,0.02922875388897994,-0.015213235985335083,0.08892623263227195,0.020909270512645017,0.6190476190476191,62046.57142857143,61004.430933480595,-15.835234025224054,29.92474198880523,-45.759976014029284,55.963312389895165,56.08482027411427,53.29869745050079,1694,0.02766165904637492,1379.5763900878371,143950090.0,0,28,11,2016,-0.005254535631502799,0.0046175040030991266,-0.0077081636960995015,0.021168500517980027
2016-11-29,60987,62859,62859,60980,3530000.0,-0.0297,0.0211,0.0027,-0.0095,0.0005,0.0145,-0.015608354585660345,-0.05078599221789881,0.056674059186360815,-0.03557275623256373,0.5714285714285714,61891.19047619047,61003.74736746175,-68.57282005226443,-18.250275230588116,-50.32254482167632,47.13944344446485,54.903442888912515,54.19288110088994,1879,0.030813381436536568,1415.249505081563,140420090.0,1,29,11,2016,0.0013352930642269722,0.0018077730441332651,0.005220598253018682,-0.038557225241180326
2016-11-30,61906,60994,62590,60994,4730000.0,0.0151,-0.0297,0.0211,0.0027,-0.0095,0.0005,-0.0012906140096150542,-0.03735149592585685,0.05623613717795606,0.013434496292041964,0.5714285714285714,61776.80952380953,61039.12982363972,-35.7994436341105,11.618480950052657,-47.41792458416316,51.214812458389424,59.56774338719979,56.852002183408835,1596,0.02616650818113257,1428.6602547185942,145150090.0,2,30,11,2016,-0.0026534040390964186,-0.010018549316022307,0.00530710022770875,0.08818456357043147
2016-12-01,59507,61906,61911,59058,5520000.0,-0.0388,0.0151,-0.0297,0.0211,0.0027,-0.0095,-0.030767476708580377,-0.08345013477088947,0.015911224925309497,-0.046098638845032625,0.5238095238095238,61518.80952380953,60979.046301144044,-201.08754537334607,-122.93569663134633,-78.15184874199974,42.091906040796545,44.68782679359334,53.05300435656852,2853,0.048308442548003656,1530.3988079529804,139630090.0,3,1,12,2016,-0.0035155289737457407,0.007161508755279655,-0.007924317564963479,-0.0001981798293748671
2016-12-02,60316,59499,60379,58092,4480000.0,0.0136,-0.0388,0.0151,-0.0297,0.0211,0.0027,-0.020192010916356695,-0.04753181947383378,0.04170912419474626,0.03591831529705569,0.5714285714285714,61375.47619047619,60953.04448541291,-263.759561888437,-148.48617051714982,-115.2733913712872,45.610397301225554,45.28105251430693,49.845540898366664,2287,0.03936858775735041,1584.4417502420533,144110090.0,4,2,12,2016,0.00039700650631591117,-0.009001919377207068,-0.006392344486959356,0.07927071091110793
2016-12-05,59832,60322,60720,59635,2950000.0,-0.008,0.0136,-0.0388,0.0151,-0.0297,0.0211,-0.048094821414366384,-0.03106072874493926,0.027405728415413222,0.016471090728894522,0.5714285714285714,61284.142857142855,60909.08195657319,-348.46544876619737,-186.55364591592814,-161.91180285026923,43.89215032784571,35.853613086514464,41.94083079813822,1085,0.018194013582627653,1548.7673395104782,141160090.0,0,5,12,2016,0.005821305253253195,-0.012064095885978676,0.010114687298415914,0.008813800042335673
2016-12-06,61088,59828,61235,59396,3720000.0,0.021,-0.008,0.0136,-0.0388,0.0151,-0.0297,0.0016560906422680155,-0.008279489593817968,0.024691358024691468,0.02278123915112129,0.6190476190476191,61259.857142857145,60916.09835043306,-310.6656114337675,-119.0030468667986,-191.66256456696888,49.23658223028009,47.91408508880625,43.01625022987586,1839,0.03096168092127416,1569.4982438311583,144880090.0,1,6,12,2016,0.0034108883546988267,-0.001579554257010729,0.011739022427208035,-0.018383661208214774
2016-12-07,61414,61111,61918,61062,3960000.0,0.0053,0.021,-0.008,0.0136,-0.0388,0.0151,-0.007947533357025138,-0.04118528695434964,0.03102440989826416,-0.032905797360531674,0.6190476190476191,61134.23809523809,60935.62390531804,-251.50430741054151,-47.8733942748581,-203.63091313568341,50.5531085956422,55.4729450640231,46.41354774644791,856,0.014018538534604172,1518.5340835575041,148840090.0,2,7,12,2016,0.013163241364864575,0.007061707399665718,0.009459641327012713,-0.017244581863770647
2016-12-08,60677,61430,61936,60499,3030000.0,-0.012,0.0053,0.021,-0.008,0.0136,-0.0388,0.019661552422404194,-0.05425667882415286,0.009113738794924275,-0.013071391869803217,0.5714285714285714,60968.47619047619,60925.481791384,-261.0787352281259,-45.95825767395394,-215.12047755417194,47.55069741444907,61.29010050943134,54.892376887420205,1437,0.023752458718325924,1512.7102204462537,145810090.0,3,8,12,2016,0.0021593430473272335,-0.0021339107004892943,0.008537214115886593,0.016792441314121387
2016-12-09,60501,60688,61129,60316,3440000.0,-0.0029,-0.012,0.0053,0.021,-0.008,0.0136,0.0030671795211885122,-0.043583420278857976,0.004466064550405102,0.010673258545294884,0.5714285714285714,60837.19047619047,60908.835446623845,-279.64469736180763,-51.61937584610854,-228.0253215156991,46.83533552166019,57.249070631970234,58.004038735141535,813,0.013479010544465814,1462.7309189858072,142370090.0,4,9,12,2016,0.005938984786955759,0.0054479303521397515,0.006381758354955025,0.008164825503612194
2016-12-12,59179,60517,60517,59035,3240000.0,-0.0219,-0.0029,-0.012,0.0053,0.021,-0.008,-0.01091389223158179,-0.03303867583863007,0.020327586206896564,0.010544744440227904,0.5714285714285714,60740.90476190476,60840.99876244252,-396.46253439119755,-134.74977030039872,-261.7127640907988,41.754077231348525,41.86286658405614,53.46734590848589,1482,0.02510375201151859,1464.1072819153924,139130090.0,0,12,12,2016,-0.0011374349205595102,-0.024718829768169748,0.00021905702534996685,0.025032150742114068
2016-12-13,59281,59178,59946,58758,3700000.0,0.0017,-0.0219,-0.0029,-0.012,0.0053,0.021,-0.029580277632268226,0.0016389564747230079,0.011862902399890851,0.03467763231335308,0.6190476190476191,60745.52380952381,60779.82234038595,-475.3316370849716,-170.8950983953382,-304.4365386896334,42.27445540734608,32.25251273578408,43.7881499839368,1188,0.02021852343510671,1444.38533320715,142830090.0,1,13,12,2016,0.006539774750587091,0.0006556163525446301,0.009219699559950278,0.0005387429472794025
2016-12-14,58212,59280,59338,58212,3980000.0,-0.018,0.0017,-0.0219,-0.0029,-0.012,0.0053,-0.05213794900185631,-0.02422180129741691,0.02448038577286571,-0.02586075777213992,0.5714285714285714,60676.71428571428,60679.1234250767,-616.9831376332659,-250.037279154906,-366.94585847835987,38.402136244281074,16.494561475974084,30.203313598604748,1126,0.0193430907716622,1421.6435236923537,138850090.0,2,14,12,2016,-0.00811717185395111,-0.004597760030308651,-0.006249468157492277,-0.03266331039038073
2016-12-15,58396,58214,58635,57575,3680000.0,0.0032,-0.018,0.0017,-0.0219,-0.0029,-0.012,-0.03759249798111308,-0.03889135765894769,0.023431886293135085,-0.014669556361530778,0.5714285714285714,60564.19047619047,60589.58917311291,-706.2544484601822,-271.44687198545785,-434.8075764747243,39.43055856431807,14.118101915407742,20.95505870905528,1060,0.018410768562744248,1395.811843428614,142530090.0,3,15,12,2016,0.0038832279549072535,-0.007277114559165576,0.006954750672594878,0.002226325203852797
2016-12-16,58389,58398,59312,58365,3800000.0,-0.0001,0.0032,-0.018,0.0017,-0.0219,-0.0029,-0.03490851390886096,-0.023105236740839863,0.00828886701548992,0.015786120918107827,0.5714285714285714,60498.42857142857,60503.291558481025,-768.7062794674785,-267.11896239420327,-501.5873170732752,39.403605589441305,11.067777784399553,13.893480391927104,947,0.01622547759787544,1363.7538546122846,138730090.0,4,16,12,2016,-0.0017506226204834219,0.0017015655044771982,0.003859954725094372,0.02202885258469034
2016-12-19,57111,58390,58600,57109,3500000.0,-0.0219,-0.0001,0.0032,-0.018,0.0017,-0.0219,-0.03494482840196689,-0.04754677962709719,0.0005430974071478634,-0.024441542886257328,0.5238095238095238,60362.666666666664,60370.26051697197,-910.8243091231343,-327.38959363988727,-583.434715483247,34.73527108838801,10.253836099629341,11.813238599812188,1491,0.026107968971615683,1372.8428649971213,135230090.0,0,19,12,2016,0.001975120701520394,-0.0015680438633260962,-0.00018359660273115086,-0.005252688287200158
2016-12-20,57583,57116,57918,57038,2760000.0,0.0083,-0.0219,-0.0001,0.0032,-0.018,0.0017,-0.02864324151077069,-0.05709841165875229,0.00406277244986919,-0.0095516320316551,0.5238095238095238,60196.619047619046,60260.95618297307,-974.1381578946894,-312.5627539291538,-661.5754039655355,37.672265842970596,8.856158838354085,10.059257574127637,880,0.01542831095059434,1337.6398032116126,137990090.0,1,20,12,2016,0.0036375121488696482,-0.004877668365530052,0.0065249093370642886,0.007829576101823887
2016-12-21,57647,57583,58049,57221,2540000.0,0.0011,0.0083,-0.0219,-0.0001,0.0032,-0.018,-0.009705902563045377,-0.0695193207863899,-0.0015414992379104708,-0.012420909127637603,0.5238095238095238,59991.52380952381,60158.44809736628,-1007.536322511769,-276.7687348369867,-730.7675876747822,38.079162491676556,7.865708895451244,8.991901277811534,828,0.014470211985110362,1301.236960125069,140530090.0,2,21,12,2016,-0.0024573614565177593,0.011136105773845717,-0.002532934170962897,-0.016079483544422457
2016-12-22,57255,57646,57646,56829,2900000.0,-0.0068,0.0011,0.0083,-0.0219,-0.0001,0.0032,-0.019539009521200135,-0.0763236859936115,-0.019505428639928768,-0.006804365207221608,0.47619047619047616,59766.23809523809,60044.58738766564,-1053.4917355592042,-258.17931830753764,-795.3124172516666,36.507096252214915,10.634043021466622,9.118636918423961,817,0.014376462721497826,1266.7200344018497,137630090.0,3,22,12,2016,-0.0018629737285675851,0.0006783175638960248,-0.0005164634547596414,0.01083364235230233
2016-12-23,57937,57255,58143,57255,2220000.0,0.0119,-0.0068,0.0011,0.0083,-0.0219,-0.0001,-0.007741184127147194,-0.05633917519056619,-0.017917076312845337,0.019984510803045308,0.5238095238095238,59601.52380952381,59961.93690187483,-1023.086526572908,-182.21928745699313,-840.8672391159149,41.06572660331169,14.15695007471654,10.885567330544779,888,0.015509562483625883,1239.6686033731462,139850090.0,4,23,12,2016,0.0012517152775348706,-0.009365666041713516,0.0013887456082193328,0.0019981945844880222
2016-12-26,58620,57941,58781,57941,701230.0,0.0118,0.0119,-0.0068,0.0011,0.0083,-0.0219,0.026422230393444268,-0.047742815835215,-0.001311821728538054,0.00859635935535119,0.5238095238095238,59461.57142857143,59909.31192533072,-933.1213454403551,-73.80328505955208,-859.318060380803,45.301254683781856,21.702238757261245,15.497743951148111,840,0.014497506083774874,1211.4065602750643,140551320.0,0,26,12,2016,0.0,0.003991776243876144,0.0,0.0
2016-12-27,58697,58627,59068,58402,1670000.0,0.0013,0.0118,0.0119,-0.0068,0.0011,0.0083,0.01934598753104222,-0.06615225519051782,0.011075894856512836,-0.018409439355302815,0.5238095238095238,59263.57142857143,59861.77028120011,-845.8594930380423,10.766853874208664,-856.6263469122509,45.774404490386814,31.114157039357718,22.32444862377848,666,0.01140371905071744,1172.4489488268455,142221320.0,1,27,12,2016,0.0022483727122095676,-0.0025315786663109296,0.002182428302538675,0.016860049088985196
2016-12-28,59782,58688,59911,58688,2020000.0,0.0185,0.0013,0.0118,0.0119,-0.0068,0.0011,0.037035752077298145,-0.01975830914785115,0.023979993833715962,0.04639394604266667,0.5714285714285714,59206.19047619047,59858.64203487854,-681.2998138847906,140.26122642196822,-821.5610403067589,52.066356996783874,46.77372598485433,33.196707260491074,1223,0.02083901308615049,1176.0597381963566,144241320.0,2,28,12,2016,-0.008356529175972627,-0.003990150547937277,0.0003325440404788882,0.0023177227270738676
2016-12-29,60227,59782,60248,59278,2190000.0,0.0074,0.0185,0.0013,0.0118,0.0119,-0.0068,0.05190813029429742,-0.027121765257002606,0.014674169418424476,-0.007363456109151456,0.5714285714285714,59126.23809523809,59873.08744527546,-509.1086143899738,249.96194073342804,-759.0705551234018,54.40320455809772,65.7961083188858,47.89466378103259,970,0.016363575019400115,1161.3411854680455,146431320.0,3,29,12,2016,-0.000293304709629405,-0.001978946795166303,-0.0018981238943428513,-0.0014230136840557295
2017-01-02,59589,60227,60227,59371,833730.0,-0.0106,0.0074,0.0185,0.0013,0.0118,0.0119,0.028513730431330542,0.0013779891441343395,0.02121643159500275,0.028499754401136945,0.5714285714285714,59130.142857142855,59861.94676114701,-419.2937587813358,271.821437073653,-691.1151958549888,50.59481545887135,80.51214544418599,64.36065991597535,856,0.014417813410587661,1139.5311007917564,145597590.0,0,2,1,2017,0.0,0.0,0.005439565660844803,0.0
2017-01-03,61814,59631,61815,59631,3430000.0,0.0373,-0.0106,0.0074,0.0185,0.0013,0.0118,0.05448652337086313,0.024835864447244616,0.05905734404715002,0.023457875303110276,0.5714285714285714,59201.47619047619,59938.49786855301,-166.65484046936035,419.5682843085028,-586.2231247778632,60.87995516378562,90.9473205235555,79.08519142887575,2184,0.03662524525833878,1217.1360221637738,149027590.0,1,3,1,2017,0.008486575281279274,0.010401969023080104,0.0025346975484532575,-0.011758415016083545
2017-01-04,61589,61811,61940,61302,2930000.0,-0.0036,0.0373,-0.0106,0.0074,0.0185,0.0013,0.04926997972639158,0.02936555689263276,0.035788163670304796,0.004529692445388145,0.5714285714285714,59285.142857142855,60003.22344233524,15.232116504063015,481.164193025541,-465.932076521478,59.53033006551602,91.2792538453164,87.57957327101929,638,0.010407490783334965,1175.76916343779,146097590.0,2,4,1,2017,0.005722273788525856,0.007293885150737367,-8.493764992956176e-05,0.017847446222879038
2017-01-05,62071,61594,62409,61594,3420000.0,0.0078,-0.0036,0.0373,-0.0106,0.0074,0.0185,0.03828911712555616,0.016091540073336796,0.046040546689361195,-0.013274016819295964,0.5714285714285714,59331.95238095238,60084.31271910641,196.01269969971327,529.5558209769531,-333.5431212772398,61.49937576873675,95.68501852460003,92.63719763115728,815,0.013231808293015554,1150.3570803350906,149517590.0,3,5,1,2017,-0.0007706704833204681,0.0020947689130512703,-0.00010627834629595156,0.007616016864124164
2017-01-06,61665,62072,62072,61396,2450000.0,-0.0065,0.0078,-0.0036,0.0373,-0.0106,0.0074,0.023876334534345123,0.004087015989839404,0.02341753244597866,-0.012004524083497392,0.5238095238095238,59343.90476190476,60146.30045561204,303.0286814091305,509.2574421490963,-206.22876073996574,58.89979339072148,91.24725946590235,92.73717727860624,676,0.011010489282689426,1116.474431739727,147067590.0,4,6,1,2017,0.0035169592193697863,-0.0035034452524591586,0.0005737954591689132,0.003691318100292884
2017-01-09,61700,61680,62112,61307,2560000.0,0.0006,-0.0065,0.0078,-0.0036,0.0373,-0.0106,0.03542600144321928,0.01685976564431324,0.017413099399775644,0.012772749654473836,0.5714285714285714,59392.619047619046,60207.22984950961,386.21181600871205,473.9524613989422,-87.74064539023018,59.060451488201984,89.30107526881717,92.07778441977315,805,0.013130637610713295,1094.2262580440322,149627590.0,0,9,1,2017,-0.0035485942758867184,0.0053624976093449295,-0.003695449153887531,-0.03782836961705116
2017-01-10,62132,61710,62446,61710,2700000.0,0.007,0.0006,-0.0065,0.0078,-0.0036,0.0373,0.005144465655029684,0.02695823209533721,0.016740578310887155,0.010098466451023969,0.6190476190476191,59470.28571428572,60282.71103188179,481.444051766106,455.34775772506896,26.096294041037055,61.08255472288796,89.45680026221812,90.00171166564586,736,0.011926754172743477,1069.35295389803,152327590.0,1,10,1,2017,0.0,-0.0030162325647030697,-0.0006501448091199569,-0.023662163624965094
2017-01-11,62446,62134,62674,61665,3240000.0,0.0051,0.007,0.0006,-0.0065,0.0078,-0.0036,0.013914822452061326,0.05520539380523504,0.012615943439060695,0.028247161709897828,0.6666666666666666,59625.857142857145,60367.54589337662,575.6180934362565,439.6174395161755,136.00065392008094,62.53119546901054,92.6009880770646,90.45295453603326,1009,0.01636260439471337,1065.0420286195993,155567590.0,2,11,1,2017,0.0028296382793233654,-0.007880956933188132,0.0005972542837291428,0.027218476903159816
2017-01-12,63954,62448,64342,62448,4680000.0,0.0241,0.0051,0.007,0.0006,-0.0065,0.0078,0.03033622786808654,0.07882795499401163,0.0480482448952837,0.023622561188776592,0.6666666666666666,59848.380952380954,60508.19115245989,763.1377204606033,501.70965323241785,261.42806722818545,68.58010955674385,95.01141479440041,92.35640104456103,1894,0.030329233922623624,1124.396169432485,160247590.0,3,12,1,2017,-0.0021448089967596173,-0.005567808081852088,-0.005158888334964806,0.01651542418534757
2017-01-13,63652,63940,64092,63366,2820000.0,-0.0047,0.0241,0.0051,0.007,0.0006,-0.0065,0.03222249249979736,0.0934515220229506,0.041443740898902126,0.014623567028938966,0.6666666666666666,60107.42857142857,60631.477773932056,877.2669129103306,492.67107654571606,384.5958363646145,66.2726597386796,93.28161712679626,93.6313399994204,726,0.011457248366631948,1095.9393001873077,157427590.0,4,13,1,2017,0.0018498402425362048,-0.002091869766999155,0.01062847689451174,-0.009998171315396376
2017-01-16,63831,63652,64014,63556,1820000.0,0.0028,-0.0047,0.0241,0.0051,0.007,0.0006,0.03453808752025922,0.09307144324953764,0.03341590169507991,-0.0003800787734129507,0.6666666666666666,60366.23809523809,60756.949233777865,970.9662299246702,469.0963148480445,501.86991507662566,66.98177780076347,91.71430922216298,93.33578038111985,458,0.007206243312983826,1050.3722073167858,159247590.0,0,16,1,2017,0.0,-0.0029992436792155575,-0.007686109794691087,0.0
2017-01-17,64354,63827,64658,63456,3020000.0,0.0082,0.0028,-0.0047,0.0241,0.0051,0.007,0.03576257001223193,0.10215965335936561,0.02644506826591808,0.009088210109827966,0.7142857142857143,60650.28571428572,60898.01004813952,1075.0330312330552,458.53049292514356,616.5025383079117,69.03059254421447,91.84187113375441,92.27926582757118,1202,0.018942259203227434,1061.2027639370153,162267590.0,1,17,1,2017,-0.0029675026899970147,0.0017229089462171832,-0.0034187798994078644,0.0003606935525426458
2017-01-18,64150,64360,64680,64063,3100000.0,-0.0032,0.0082,0.0028,-0.0047,0.0241,0.0051,0.02728757646606672,0.12325121255099725,0.0057696528801229885,0.021091559191631637,0.7142857142857143,60985.47619047619,61025.53906585954,1128.0422569734365,409.23177493241974,718.8104820410167,67.27699963107862,92.16466601668867,91.90694879086867,617,0.00963114434228806,1029.4739950843714,159167590.0,2,18,1,2017,0.0017637540575008437,0.0013629357801623332,0.000739703094104982,-0.027943086671130324
2017-01-19,63951,64145,64456,63574,2960000.0,-0.0031,-0.0032,0.0082,0.0028,-0.0047,0.0241,-4.690871563939325e-05,0.11058819443238455,0.0070072119169841685,-0.012663018118612701,0.6666666666666666,61288.71428571428,61140.26302406113,1140.8438753515366,337.6267146484158,803.2171607031207,65.5282668382333,90.45509738083133,91.48721151042479,882,0.013873596124201719,1018.9401382926305,156207590.0,3,19,1,2017,-0.003609308355419394,-0.0037625588223322293,-1.0722834092091738e-05,0.004451069855655687
2017-01-20,64521,63951,64694,63951,3520000.0,0.0089,-0.0031,-0.0032,0.0082,0.0028,-0.0047,0.01365235970590084,0.11924297881936607,0.010698956734233489,0.008654784386981529,0.6666666666666666,61616.04761904762,61272.84094468619,1183.3426490055863,304.10039064197235,879.2422583636139,68.08703237956223,91.0134909904181,91.21108479597935,743,0.011618270238151084,999.2301284145855,159727590.0,4,20,1,2017,0.003366237154707852,0.007042159830797923,0.0018854082893626778,0.024556902415099113
2017-01-23,65749,64519,65816,64500,3050000.0,0.019,0.0089,-0.0031,-0.0032,0.0082,0.0028,0.03004809575284728,0.14835385555846647,0.02559742933799214,0.0291108767391004,0.7142857142857143,62020.52380952381,61448.37659391419,1301.1141366376105,337.4975026191971,963.6166340184134,72.77554199558124,93.78912761963659,91.75257199696199,1316,0.0204031007751938,1021.8565478135437,162777590.0,0,23,1,2017,-0.002690124758069401,0.004366115851651253,-0.005410315486333861,-0.004685567279976599
2017-01-24,65840,65752,66173,65615,3970000.0,0.0014,0.019,0.0089,-0.0031,-0.0032,0.0082,0.023091027752742743,0.13640678668208572,0.027786450202934798,-0.011947068876380751,0.7142857142857143,62396.857142857145,61620.59711964305,1385.8169929118376,337.7602871147394,1048.0567057970982,73.0910368585093,96.08512638775225,93.62924833260229,558,0.008504153013792579,988.7239372554334,166747590.0,1,24,1,2017,0.006564593637664151,0.0018420436122330575,0.0013545724661820913,0.003802264823704382
2017-01-26,66191,65842,66594,65842,3600000.0,0.0053,0.0014,0.019,0.0089,-0.0031,-0.0032,0.03181605611847238,0.12915387239849885,0.03640434660069514,-0.007252914283586875,0.7142857142857143,62757.380952380954,61799.82860514724,1464.3868433499229,333.0641100422597,1131.3227333076632,74.32687662356543,94.68328514257668,94.85251304998849,752,0.011421281249050758,971.9579417371881,170347590.0,3,26,1,2017,-0.0007353844075136395,0.003051568933699622,-0.00223508659807492,0.02106027249182274
2017-01-27,66034,66195,66242,65876,2660000.0,-0.0024,0.0053,0.0014,0.019,0.0089,-0.0031,0.03257181279417054,0.1249978704192718,0.034594052580453116,-0.004156001979227053,0.6666666666666666,63106.76190476191,61965.87454220029,1496.732032800268,292.32743959408367,1204.4045932061842,72.7181391528514,91.64736947546233,94.13859366859707,366,0.005555892889671504,928.6752316131033,167687590.0,4,27,1,2017,-0.000866463892926328,0.0,-0.0035522076339877806,-0.012802297283337372
2017-01-30,64302,66025,66025,64165,2330000.0,-0.0262,-0.0024,0.0053,0.0014,0.019,0.0089,-0.003394243734598068,0.07560804255461506,0.0008093385214007487,-0.04938982786465673,0.6190476190476191,63322.0,62057.48730525126,1366.8516879787421,129.95767581804625,1236.8940121606959,57.8440356816334,78.42840243698073,88.25301901833988,1860,0.028987765915997818,995.8412864978817,165357590.0,0,30,1,2017,-0.006009543517695892,0.0,-0.011240525901260456,-0.005223359386460347
2017-01-31,64671,64310,64901,64284,2820000.0,0.0057,-0.0262,-0.0024,0.0053,0.0014,0.019,-0.016395686626412553,0.07378750394341416,0.0056447098339242885,-0.0018205386112009059,0.6190476190476191,63533.619047619046,62159.977999162984,1278.9528230846336,33.64704873915002,1245.3057743454835,59.73373435295322,67.9645595793922,79.34677716394508,617,0.009598033725343787,968.7811946051759,168177590.0,1,31,1,2017,-0.0008899054071440649,0.0,-0.0074922402576161895,0.008509889998164821
2017-02-01,64836,64687,65594,64687,3310000.0,0.0026,0.0057,-0.0262,-0.0024,0.0053,0.0014,-0.01524908869987851,0.08805316417459608,-0.001370812475933736,0.01426566023118192,0.6666666666666666,63783.47619047619,62264.920038411496,1208.6736232606563,-29.305720867861965,1237.9793441285183,60.58456306301588,57.36112713703913,67.918029717804,907,0.014021364416343315,965.5111092762347,171487590.0,2,1,2,2017,0.00029836348965073256,0.0,0.007799676321255999,-0.0007181492814980484
2017-02-02,64578,64835,65132,64163,3050000.0,-0.004,0.0026,0.0057,-0.0262,-0.0024,0.0053,-0.024368871901013778,0.04471478952988006,0.019770710292770666,-0.043338374644716016,0.6190476190476191,63915.09523809524,62355.629056513004,1119.256317150568,-94.97842158236017,1214.2347387329282,58.502954683228346,52.043384711322574,59.12302380925127,969,0.015102161681966242,965.7603157565037,168437590.0,3,2,2,2017,0.0005703094032936118,0.0,0.0026736286232129647,0.016169628608447617
2017-02-03,64954,64579,65387,64264,3590000.0,0.0058,-0.004,0.0026,0.0057,-0.0262,-0.0024,-0.01635521095193382,0.054636379873029384,0.05188663967611329,0.009921590343149322,0.6666666666666666,64075.333333333336,62457.525956257596,1066.4392674386763,-118.23637703540157,1184.675644474078,60.62618620371222,47.6271884270819,52.34390009181451,1123,0.017474791485123865,976.9917217738962,172027590.0,4,3,2,2017,0.007264758098647794,-0.006013009020749971,0.006693164519830042,0.004420084758308684
2017-02-06,63993,64957,65327,63933,2630000.0,-0.0148,0.0058,-0.004,0.0026,0.0057,-0.0262,-0.004805449286180874,0.03096454060672449,0.03888113250430214,-0.023671839266304895,0.6190476190476191,64166.857142857145,62517.74062463965,936.2442653289181,-198.74510331612782,1134.989368645046,53.14209493876189,34.1322304911691,44.600934543191165,1394,0.021804076142211377,1006.7780273614751,169397590.0,0,6,2,2017,-0.002115356985885164,0.005354476115009277,-0.009104351709942504,-0.01918676511598094
2017-02-07,64199,64022,64815,63938,2860000.0,0.0032,-0.0148,0.0058,-0.004,0.0026,0.0057,-0.007298479998762986,0.04109300251358139,0.0022950103041279313,0.0101284619068569,0.6666666666666666,64287.52380952381,62583.67236484986,840.0032321622493,-235.98890918623738,1075.9921413484867,54.44043050315972,28.515195770143638,36.758204896131524,877,0.013716412774875661,997.5081682642268,172257590.0,1,7,2,2017,0.00022682918569594257,-0.0012340880516179542,-0.0010930486386828697,-0.012024443089811654
2017-02-08,64835,64200,64835,63740,3240000.0,0.0099,0.0032,-0.0148,0.0058,-0.004,0.0026,-1.5423530137614883e-05,0.05081037277147482,0.010552074565915337,0.009717370257893432,0.6666666666666666,64436.80952380953,62671.959723091044,805.7630696281121,-216.1832573762997,1021.9463270044118,58.2835671712909,26.521047277761568,29.722824513024747,1095,0.017179165359272042,1004.4718705310678,175497590.0,2,8,2,2017,0.0006933223855400961,0.00440648768785068,0.001657567798470705,0.0012715657728310514
2017-02-09,64965,64850,65302,64587,2720000.0,0.002,0.0099,0.0032,-0.0148,0.0058,-0.004,0.005992752949921076,0.045596472027296775,0.026984729204211355,-0.005213900744178046,0.6666666666666666,64571.71428571428,62761.882871205125,780.1246167067438,-193.45736823813445,973.5819849448783,59.04405813004425,35.1241818539024,30.05347496726918,715,0.01107033923235326,983.7953083502772,178217590.0,3,9,2,2017,0.005752546449780516,0.005114339716487004,0.010415883413508853,0.00925257884820918
2017-02-10,66125,64965,66292,64935,3550000.0,0.0179,0.002,0.0099,0.0032,-0.0148,0.0058,0.018028142993503193,0.05891490247573894,0.08045620169605061,0.013318430448442165,0.6666666666666666,64746.90476190476,62893.769817432374,843.6828132303781,-103.91933737160025,947.6021506019783,65.14923830301363,56.08136831309139,39.242199148251764,1357,0.0208978208978209,1010.4527863252573,181767590.0,4,10,2,2017,0.003566050102845164,0.004247332532053116,-0.00025689935157746646,0.019234220281859615
2017-02-13,66968,66125,67094,66125,3200000.0,0.0127,0.0179,0.002,0.0099,0.0032,-0.0148,0.0464894597846639,0.04712762297901607,0.13152203298188692,-0.011787279496722869,0.6666666666666666,64890.42857142857,63053.54355008208,951.1123653417089,2.808171791784389,948.3041935499245,68.79028041972037,74.24414321466192,55.14989779388521,969,0.01465406427221172,1007.4918730163103,184967590.0,0,13,2,2017,0.005245845097992419,0.006300291919482781,0.010675172577534475,-0.0195767300778783
