target,delta,return,return_1d,return_2d,return_3d,return_5d,momentum_aceel,momentum_consistency,vol_3d,vol_10d,vol_regime,open,high,low,rsi_9,rsi_14,rsi_divergence,adx,bb_upper,bb_lower,bb_position,z_score,macd,macd_signal,macd_hist,stoch_k,stoch_d,volatilidade,volatilidade_relativa,ema_5,ema_10,ema_cross,target_lag1,target_lag2,target_lag3,target_lag4,target_lag5,target_lag6,target_lag7,close_lag1,close_lag3,close_lag5,close_lag7
0.0,1101.0,0.0180234747163881,0.0180234747163881,0.014949732341036581,0.023468615252954184,0.0028058180410874822,0.003073742375351518,1,0.010533976600245088,0.010253487586016387,1.0273554741131428,62188,62251.0,61088.0,51.359638683509424,46.96904124000732,-4.390597443502102,30.232988507507518,63965.00167975482,60429.39832024517,0.3523024369813869,-0.5907902520744522,-789.3581948891297,-828.4424812549437,39.08428636581402,96.30931458699473,56.62085177591181,1163.0,1.0190381089575693,61587.028584010375,61675.440858107235,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,62188.0,61272.0,60766.0,61626.0
1.0,-513.0,-0.008249179906091197,-0.008249179906091197,0.009625615924828468,0.006577229403316398,0.014959023137939065,-0.017874795830919665,0,0.0139068516754621,0.01025663013719039,1.3558889702999097,61684,62424.0,61580.0,45.67960525552485,43.80342781522626,-1.8761774402985907,28.843104823919525,63712.125662891114,60473.67433710889,0.47687166103016543,-0.09251335587933836,-739.3329460408786,-810.6205742121308,71.28762817125221,60.159574468085104,62.63083338873031,844.0,1.0137057486196817,61730.68572267358,61737.72433845138,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,61675.0,61087.0,60762.0,62014.0
1.0,343.0,0.005561410620186447,0.005561410620186447,-0.0027336463626422836,0.015240558547645167,0.020670813995589343,0.00829505698282873,0,0.013142094157924025,0.010392795512431587,1.2645388954496217,62010,62057.0,61433.0,49.85134758806969,46.40440600602585,-3.4469415820438414,27.292925181587556,63355.04227129268,60636.35772870731,0.5894918098032196,0.3579672392128778,-664.3521049655756,-781.3668803628199,117.0147753972443,75.63025210084034,77.36638038530671,624.0,1.0101574072566861,61900.123815115716,61828.86536782386,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,62018.0,62188.0,61272.0,60766.0
1.0,221.0,0.0035634815698668554,0.0035634815698668554,0.00914471017430074,0.000820093908792785,0.01578208643426038,-0.0055812286044338855,1,0.007463947819577082,0.010438257528932562,0.7150568760052771,62238,62499.0,61689.0,52.49580858164271,48.072078112250644,-4.423730469392069,26.04849537772507,63295.055686092805,60649.14431390719,0.8506920185438882,1.4027680741755513,-580.4058379696435,-741.1746718841847,160.76883391454123,82.7471798274718,72.84566879879907,810.0,1.0131303798083937,62233.41587674381,62023.61711912861,1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,62239.0,61675.0,61087.0,60762.0
1.0,661.0,0.010620350584038984,0.010620350584038984,0.014221677577477498,0.019862180786380135,0.02967898243488798,-0.003601326993438514,1,0.0036373982077663727,0.010694868701597809,0.3401068595842553,62901,63038.0,62238.0,59.654514928306966,52.80244619435113,-6.852068733955839,24.211560327035134,63383.37540430822,60621.92459569178,0.9625648213664844,1.8502592854659385,-455.2923143919834,-683.9982003857446,228.70588599376117,92.92307692307692,83.76683628379634,800.0,1.0128538834795462,62582.277251162544,62252.050370196135,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,62900.0,62018.0,62188.0,61272.0
0.0,380.0,0.0060413354531001495,0.0060413354531001495,0.0167258471376468,0.020348930955529143,0.01755965781179647,-0.01068451168454665,1,0.003580189467035183,0.010684062736104439,0.3350962602397233,63268,63338.0,62901.0,63.23747982297689,55.322169700613955,-7.915310122362932,23.202305814724568,63520.71928246743,60561.48071753257,0.9024346039928743,1.6097384159714994,-321.76699176683906,-611.5519586619635,289.7849668951244,96.95538057742782,90.87521244265884,437.0,1.0069474253191524,62798.851500775025,62430.22303016047,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,63280.0,62239.0,61675.0,61087.0
0.0,-48.0,-0.0007585335018963635,-0.0007585335018963635,0.005278219395866479,0.015954626520348958,0.025245237130117504,-0.006036752897762843,0,0.005725449042297304,0.007491262748697037,0.7642835706561136,63215,63346.0,63076.0,62.449371620335214,54.92329881684426,-7.526072803490955,22.660759291647228,63644.23763583634,60516.162364163654,0.8432781844235502,1.3731127376941994,-217.31533453328302,-532.7046338362273,315.3892993029443,94.04077365394669,94.63974371815046,270.0,1.0042805504470798,62917.234333850014,62561.81884285857,1,0.0,1.0,1.0,1.0,1.0,0.0,1.0,63232.0,62900.0,62018.0,62188.0
0.0,-78.0,-0.0012335526315789824,-0.0012335526315789824,-0.0019911504424778848,0.004038155802861709,0.018317262730175088,0.0007575978108989023,0,0.004069968419683152,0.007570555226771646,0.5376050101702687,63156,63485.0,62708.0,61.058261167961604,54.238942324512465,-6.819318843449139,22.168781097856705,63679.94022449236,60500.35977550764,0.619465447122525,0.4778617884900995,-139.2256847402241,-454.00884401702666,314.78315927680256,81.57015590200446,90.8554367111263,777.0,1.0123907635389424,62768.15622256667,62545.12450779337,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,63154.0,63280.0,62239.0,61675.0
0.0,-684.0,-0.010830667891186585,-0.010830667891186585,-0.012050860323886692,-0.012800252844500593,0.003711499220745873,0.0012201924327001068,0,0.00568298858635272,0.008663111438383908,0.6559985551118426,62474,63188.0,62354.0,50.05762496187172,48.528510845402046,-1.529114116469671,21.020851776183676,63573.87969020039,60536.32030979961,0.5878665950440732,0.35146638017629256,-131.02182026144874,-389.4114392659111,258.38961900446236,18.6046511627907,64.73852690624727,834.0,1.0133752445713187,62619.43748171112,62504.5564154673,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,62470.0,63232.0,62900.0,62018.0
1.0,-148.0,-0.0023691371858491905,-0.0023691371858491905,-0.01317414573898723,-0.014391447368421018,-0.009189189189189206,0.01080500855313804,0,0.0052439119536129555,0.00862383995819714,0.6080715758910284,62322,62926.0,62035.0,47.95451950416987,47.36647617378722,-0.5880433303826536,19.677613314891403,63522.11847396801,60544.68152603199,0.8330381188046261,1.3321524752185014,-134.90743276084686,-338.5106379648983,203.60320520405145,19.79310344827586,39.989303504357,891.0,1.0143628596759893,62754.624987807416,62599.18252174597,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,62322.0,63154.0,63280.0,62239.0
1.0,703.0,0.011280125798273533,0.011280125798273533,0.008884264446934464,-0.0020426259619342746,-0.004029709228824285,0.002395861351339068,0,0.011156366489326412,0.0074136127993190085,1.5048488222032854,63027,63135.0,62322.0,57.49691470257383,53.11002615947163,-4.386888543102202,18.91327780902789,63626.41181078142,60521.788189218576,1.0662200041868803,2.2648800167475223,-80.33453733717033,-286.87541783935274,206.5408805021824,68.27586206896552,35.557872226677354,813.0,1.0130451525945894,63113.74999187161,62823.3311541558,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,63025.0,62470.0,63232.0,62900.0
1.0,807.0,0.012804442681475514,0.012804442681475514,0.024229004203973004,0.02180246518328799,0.009488866396761164,-0.01142456152249749,1,0.008355272267259888,0.00737006246726289,1.1336772658811518,63840,63891.0,62908.0,65.63407916886258,58.68370816559783,-6.950371003264756,17.826421189999568,63907.816989301384,60453.58301069861,1.268708783611139,3.0748351344445557,27.71356634048425,-223.95762100338533,251.67118734386958,96.82112068965517,61.63002873563217,983.0,1.0156259935143384,63687.83332791441,63189.27094430929,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,63832.0,62322.0,63154.0,63280.0
1.0,1004.0,0.015728788068680277,0.015728788068680277,0.028734629115430455,0.0403388851448927,0.026633309054058252,-0.013005841046750177,1,0.0022607496507514447,0.008329791917464717,0.27140529717332174,64854,64938.0,63827.0,72.89662270222732,64.359774943384,-8.536847758843322,17.43206889458493,64415.769087474546,60246.33091252546,1.1828138182033991,2.7312552728135953,192.1419829957449,-140.73770020355926,332.87968319930417,96.48639338615226,87.1944587149243,1111.0,1.0174064267473013,64184.55555194294,63550.858045343964,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,64836.0,63025.0,62470.0,63232.0
1.0,342.0,0.005274847307051633,0.005274847307051633,0.021086602331119142,0.03416104720349078,0.043348807427565195,-0.01581175502406751,1,0.005393382981238329,0.008326342656023337,0.6477493425443783,65178,65302.0,64854.0,74.92715237533562,66.069751951543,-8.857400423792626,18.191871883142504,64923.98834877518,60063.611651224826,1.1053440264173096,2.421376105669237,346.0600646145758,-43.37814723993221,389.43821185450804,96.20446893174166,96.50399433584967,448.0,1.006907823727141,64601.703701295286,63893.6111280087,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65178.0,63832.0,62322.0,63154.0
0.0,258.0,0.0039583908680842494,0.0039583908680842494,0.009254118082546725,0.025128462213309888,0.049966304033888465,-0.005295727214462476,1,0.006449291760381561,0.00805828891111986,0.8003301732557642,65431,65624.0,65178.0,76.4260254635596,67.34269354740775,-9.083331916151849,19.220266004807574,65407.69889031805,59960.90110968195,0.9640708360766059,1.8562833443064242,483.28864634313504,61.95521147668128,421.3334348664538,94.30648092065415,95.66578107951601,446.0,1.006842799717696,64805.13580086352,64133.318195643486,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,65436.0,64836.0,63025.0,62470.0
1.0,-224.0,-0.0034231921266580922,-0.0034231921266580922,0.0005216484089722861,0.005799247331729207,0.0347005156683855,-0.003944840535630378,0,0.0046882248782517235,0.0083413720950165,0.5620448080781187,65208,65478.0,65119.0,72.20966836290157,65.06050323520907,-7.149165127692498,20.46533862141687,65769.90773084252,59918.49226915747,0.9261874782827093,1.7047499131308328,567.4274081379554,163.04965080893612,404.37775732901923,84.83063328424153,91.78052771221242,359.0,1.0055129839217434,64982.75720057569,64352.35125098103,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,65212.0,65178.0,63832.0,62322.0
0.0,126.0,0.0019321597252039968,0.0019321597252039968,-0.001497646555412957,0.0024548160422228626,0.023593182103020416,0.003429806280616954,0,0.003813860109519454,0.008247989038804035,0.46239878491308795,65337,65338.0,64943.0,73.14714744829885,65.76334872731748,-7.383798720981375,21.501064329022878,66029.10819559872,60116.49180440129,0.8563904472370556,1.4255617889482222,636.9329632975641,257.82631330666175,379.1066499909024,84.08458542014469,87.74056654168011,395.0,1.0060822567482253,65048.504800383795,64502.83284171175,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,65338.0,65436.0,64836.0,63025.0
0.0,-158.0,-0.002418194618751701,-0.002418194618751701,-0.0004907072317977823,-0.00391221957332355,0.005305694367326863,-0.0019274873869539189,0,0.0028465006694222243,0.0083286465151719,0.34177229928499053,65178,65604.0,64874.0,69.82427728818925,64.02411469327805,-5.8001625949112,22.086689239543503,66182.4589832233,60404.94101677669,0.7846031824651007,1.1384127298604017,671.5263986699283,340.5663303793151,330.9600682906132,42.33766233766234,70.41762701401616,730.0,1.0112525819280451,65011.66986692252,64581.9541432187,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0,65180.0,65212.0,65178.0,63832.0
0.0,-242.0,-0.003712795335992669,-0.003712795335992669,-0.006122011693042384,-0.004201680672268893,-0.003682224063334294,0.002409216357049715,0,0.0029571126564606033,0.007228391139106474,0.4090969345117843,64936,65505.0,64898.0,64.75549750812056,61.347924692353665,-3.4075728157668905,22.932739956155178,66289.86084000941,60664.13915999059,0.7145502512658896,0.8582010050635588,671.671951754608,406.78745465437373,264.8844971002343,8.533333333333333,44.98519369704678,607.0,1.0093531387716108,64902.44657794834,64600.50793536076,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,64938.0,65338.0,65436.0,64836.0
1.0,-254.0,-0.003911423203671216,-0.003911423203671216,-0.007609696225836182,-0.01000948911812427,-0.011492144996637976,0.0036982730221649662,0,0.0008108817889322307,0.0073917539064078846,0.1097008638544203,64695,65150.0,64599.0,59.64306269509603,58.58017348222808,-1.062889212867944,23.718358478723168,66279.85400505249,61033.845994947515,0.7750948906711866,1.10037956268475,643.8694995929764,454.20386364209435,189.665635950882,8.457711442786069,19.776235704593905,551.0,1.0085295438009876,64968.29771863223,64691.32467438607,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,64684.0,65180.0,65212.0,65178.0
1.0,416.0,0.006431265846267964,0.006431265846267964,0.0024946872401367948,-0.001227370359005775,-0.0017174753112924046,0.003936578606131169,0,0.00591484921029282,0.006991186767191939,0.8460436557137726,65101,65104.0,64678.0,64.76812379071065,61.63317703088315,-3.1349467598275,23.746263463350644,66405.35877572221,61199.541224277775,0.8583586980458775,1.4334347921835067,647.9345926333699,492.95000944034945,154.98458319302046,49.850746268656714,22.280597014925362,426.0,1.0065864745353907,65201.53181242149,64868.90200631588,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,65100.0,64938.0,65338.0,65436.0
0.0,568.0,0.008725038402457752,0.008725038402457752,0.015212417290210833,0.011241491884566912,0.005050659646759881,-0.006487378887753081,1,0.006731923588970764,0.006472581391051618,1.0400678156442635,65668,65749.0,65101.0,70.51896194839725,65.38484973270748,-5.134112215689768,23.772175234790442,66529.37928600468,61474.82071399531,0.6996019999821528,0.798407999928608,689.046165897118,532.1692407317032,156.87692516541483,92.95652173913044,50.42165981685773,648.0,1.0099537641510883,65138.02120828099,64894.73800516754,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,65668.0,64684.0,65180.0,65212.0
1.0,-657.0,-0.010004872997502634,-0.010004872997502634,-0.001367127496159748,0.005055345989734672,-0.002592819883399766,-0.008637745501342886,0,0.010216144361431184,0.005875070829535347,1.7388972248763794,65013,65873.0,64992.0,58.164521266413054,58.285313804879586,0.1207925384665316,24.634573139346777,66534.68237088362,61768.817629116376,0.7361061551198675,0.9444246204794664,660.9934536006549,557.9340833054936,103.05937029516133,32.33908948194662,58.38211916324459,881.0,1.0135555145248647,65184.34747218733,64964.240186046176,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,65011.0,65100.0,64938.0,65338.0
1.0,266.0,0.004091615265108928,0.004091615265108928,-0.0059541938234756175,0.0027188940092166547,0.0052203640395454,0.010045809088584545,0,0.009755247924049595,0.005774466254454319,1.689376557794337,65253,65678.0,65013.0,61.25615927539797,60.1709326864628,-1.0852265889351713,25.5768457209615,66556.99112398611,62050.30887601389,0.7647956821311168,1.0591827285244677,652.7015171450112,576.8875700733971,75.81394707161405,53.218210361067506,59.504607194048184,665.0,1.010228723486072,65288.56498145822,65061.10560676505,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,65277.0,65668.0,64684.0,65180.0
1.0,220.0,0.00337025292216242,0.00337025292216242,0.007475657965575033,-0.0026040080404459154,0.012568795992826676,-0.004105405043412613,0,0.00793856975294957,0.0057344136815667,1.3843733978363195,65503,65497.0,64953.0,63.74880087307258,61.71244943736391,-2.0363514357086743,26.451813118175178,66645.19023242513,62221.80976757487,0.8360551984646707,1.344220793858681,656.3166493561803,592.7733859299537,63.54326342622653,68.53556485355648,51.3642882321902,544.0,1.008375286745801,65499.043320972145,65217.268223716856,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,65497.0,65011.0,65100.0,64938.0
1.0,423.0,0.006458311067682576,0.006458311067682576,0.009850330131593088,0.013982249157834747,0.012596006144393268,-0.003392019063910512,1,0.0016154316121843933,0.005907100374453375,0.2734728563561747,65925,66048.0,65503.0,68.17737016007479,64.55316618012156,-3.624203979953222,27.087357251243187,66802.30293464022,62328.697065359775,0.9360017527234091,1.7440070108936327,685.4132156258347,611.30135186913,74.11186375670468,88.31050228310502,70.02142583257633,545.0,1.0083202296078042,65838.0288806481,65453.40127395015,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,65920.0,65277.0,65668.0,64684.0
1.0,596.0,0.009041262135922379,0.009041262135922379,0.015557964486923037,0.018980651684360472,0.01291344338186029,-0.006516702351000658,1,0.0028392512168292695,0.006424057886868422,0.4419716115312495,66504,66606.0,65925.0,73.33988686357327,68.13996614096446,-5.199920722608809,28.40517528945054,67035.41875766919,62423.9812423308,1.0218112556000725,2.0872450224002916,747.9428534083127,638.6296521769666,109.31320123134606,94.55535390199637,83.80047367955261,681.0,1.0103299203640501,66270.68592043206,65759.32831505012,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,66516.0,65497.0,65011.0,65100.0
0.0,620.0,0.009321065608274726,0.009321065608274726,0.01844660194174752,0.02502404690291149,0.03268677608404724,-0.009125536333472795,1,0.0015782527133804821,0.0066352885572031955,0.23785743449953634,67136,67277.0,66305.0,77.5938242487219,71.38388842249856,-6.209935826223344,30.225571674929363,67346.59556838869,62511.00443161131,0.8822076655620048,1.5288306622480152,837.8684345380825,678.4774086491899,159.3910258888926,93.93287435456111,92.26624351322083,972.0,1.0146595279390695,66439.45728028804,65944.35953049555,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,67136.0,65920.0,65277.0,65668.0
1.0,-359.0,-0.005347354623450928,-0.005347354623450928,0.003923867941547865,0.013000606796116587,0.02297899719656238,-0.009271222564998793,0,0.008389210673297091,0.006835615983245809,1.2272793986466126,66783,67256.0,66705.0,70.28805558924273,67.12223563479473,-3.165819954447997,32.43320830286421,67401.76292425937,62886.53707574064,0.8884301824183094,1.5537207296732418,870.1364148017092,716.8092098796939,153.3272049220153,78.48537005163512,88.99119943606418,551.0,1.0082602503560454,66592.30485352536,66117.7487067691,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,66777.0,66516.0,65497.0,65011.0
1.0,121.0,0.0018120011381164147,0.0018120011381164147,-0.003545042897998063,0.005742979132840276,0.02139029268516124,0.005357044036114478,0,0.007334904864552242,0.006437628022979934,1.139380038481466,66898,67104.0,66525.0,71.31224155106827,67.81957666687205,-3.4926648841962162,34.48315660023228,67334.3859374793,63411.5140625207,1.1543802810350763,2.617521124140302,895.1539330731903,752.4781545183932,142.67577855479703,78.6358511837655,83.68469852998723,579.0,1.0087034949267193,67041.53656901691,66449.06712372018,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,66898.0,67136.0,65920.0,65277.0
0.0,1042.0,0.015575951448473901,0.015575951448473901,0.017416176228342017,0.011975691134413768,0.030643203883495174,-0.001840224779868116,1,0.010633966334707364,0.007482391675843805,1.421198835265216,67936,68043.0,66887.0,78.49414211195995,73.109087523237,-5.3850545887229515,35.86946482938862,67573.09381906333,63664.30618093667,1.083377817141497,2.333511268565995,987.6758755015762,799.51769871503,188.15817678654628,95.13692162417375,84.0860476198581,1156.0,1.0172828800813312,67327.35771267794,66712.69128304378,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,67940.0,66777.0,66516.0,65497.0
0.0,-41.0,-0.0006034736532234408,-0.0006034736532234408,0.014963078118927386,0.016802192371625058,0.020791989897167573,-0.015566551772150827,0,0.008727873387744924,0.0074514530397504965,1.1712981805273737,67894,68500.0,67671.0,77.63381744619657,72.60340080755213,-5.030416638644439,37.77762979364903,67839.02057619984,63805.07942380017,0.9583482827705886,1.8333931310823577,1045.6383560309187,848.7418301782079,196.89652585271074,72.61958997722095,82.13078759505339,829.0,1.0122504470157083,67441.90514178529,66886.92923158128,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,67899.0,66898.0,67136.0,65920.0
0.0,-228.0,-0.0033579286881986192,-0.0033579286881986192,-0.003959375919929342,0.011554904481449357,0.007968898951382197,0.0006014472317307229,0,0.010229472421969685,0.006339097043713111,1.6137112827630409,67671,67894.0,67290.0,72.65212447079304,69.7155451465348,-2.936579324258247,39.78757306549843,68084.78632467685,63842.813675323145,0.7423872299498804,0.9695489197995172,1060.9464150663844,891.1827471558433,169.76366791054102,58.0253164556962,75.26060935236363,604.0,1.008976073710804,67291.9367611902,66906.03300765742,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,67671.0,67940.0,66777.0,66516.0
1.0,-679.0,-0.010033840197425814,-0.010033840197425814,-0.013358075965772653,-0.013953488372092981,0.0032196714437606744,0.0033242357683468393,0,0.0048491688321600545,0.007743575350978531,0.6262183309867684,66992,67671.0,66650.0,59.79659616310237,61.8282984610081,2.0317022979057313,40.77604085786419,68189.09982691021,63919.900173089794,0.8055607855754945,1.222243142301983,1006.6841090107773,914.2830195268302,92.40108948394709,23.645569620253166,51.4301586843901,1021.0,1.015318829707427,67314.2911741268,66988.3906426288,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,66992.0,67899.0,66898.0,67136.0
1.0,367.0,0.005478266061619275,0.005478266061619275,-0.0046105421820277215,-0.007952988998365274,0.006891087924900674,0.010088808243646996,0,0.007781083608423478,0.007794683263050473,0.9982552652663307,67364,67623.0,66678.0,63.702058220025926,64.18671712412024,0.4846589040943101,40.45067466200668,68340.47020650883,63960.829793491146,0.9873345294869507,1.9493381179477975,981.975075958544,927.8214308131729,54.153645145371115,38.32432432432432,39.998403466757885,945.0,1.014172590659588,67637.8607827512,67224.13779851448,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67359.0,67671.0,67940.0,66777.0
1.0,926.0,0.01374723496488972,0.01374723496488972,0.019300812037258197,0.009073310576170002,0.005078010008831235,-0.005553577072368476,1,0.012072978251663738,0.008481730689938983,1.423409760697152,68296,68642.0,67226.0,71.54764261543383,69.3348939998955,-2.212748615538331,40.14854890871044,68642.98853037284,63965.611469627176,0.93842948160204,1.7537179264081633,1025.294493641748,947.316043378888,77.97845026285995,82.07831325301204,48.01606906586317,1416.0,1.021063279088448,67876.9071885008,67429.74910787548,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,68285.0,66992.0,67899.0,66898.0
1.0,70.0,0.001025115325474113,0.001025115325474113,0.014786442791609122,0.02034571292094589,0.0067158573763972385,-0.01376132746613501,1,0.006455730352713812,0.00828295804708168,0.7793991368806157,68356,68846.0,68293.0,72.06120191002364,69.68960338736932,-2.371598522654324,40.58105990740364,68917.34733058275,63992.95266941724,0.9343376490246174,1.7373505960984719,1053.13398620105,968.4796319433204,84.65435425772955,77.64116575591986,66.0146011110854,553.0,1.0080974624046388,68115.9381256672,67641.43108826176,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,68355.0,67359.0,67671.0,67940.0
0.0,239.0,0.0034964523443785644,0.0034964523443785644,0.0045251519367357496,0.01833459522855141,0.013639520621832046,-0.0010286995923571851,1,0.006745842906481981,0.007969306128269762,0.8464780744903558,68596,68950.0,68304.0,73.87262734495101,70.92616313599777,-2.9464642089532447,41.111708847394446,69187.1973654129,64064.50263458711,0.76375766486132,1.055030659445276,1082.0095546027587,991.1856164752081,90.8239381275506,84.52173913043478,81.41373937978888,646.0,1.0094577184352307,68069.62541711147,67702.44361766872,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,68594.0,68285.0,66992.0,67899.0
1.0,-617.0,-0.00899495582704024,-0.00899495582704024,-0.0055299539170506895,-0.004510507432086142,0.014703248149032788,-0.0034650019099895513,0,0.006614940295364963,0.008422661926760097,0.7853740721028202,67990,68596.0,67866.0,62.16659751855725,63.701089267836416,1.5344917492791623,41.67179064853131,69277.37340360142,64278.22659639858,0.8875061234866827,1.5500244939467258,1043.0828967453854,1001.5650725292437,41.51782421614166,57.17429577464789,73.11240022033417,730.0,1.0107564907317361,68284.75027807431,67886.54477809259,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,67977.0,68355.0,67359.0,67671.0
0.0,738.0,0.010856613266251758,0.010856613266251758,0.0017640026824503607,0.005266622778143493,0.02013094018616668,0.009092610583801397,1,0.010035703283499177,0.008894759574180715,1.1282714501503042,68713,68808.0,67979.0,68.81598740347354,67.91164276872905,-0.9043446347444899,41.395754923339766,69417.36759632522,64541.332403674794,0.839548410662731,1.3581936426509242,1059.5696132759913,1013.1659806785934,46.40363259739786,86.36890951276102,76.02164813928123,829.0,1.0121949425557892,68401.50018538287,68022.62754571211,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,68715.0,68594.0,68285.0,66992.0
1.0,-80.0,-0.001164229062067923,-0.001164229062067923,0.009679744619503605,0.0005977199171938175,0.005125576627370565,-0.010843973681571528,0,0.009999214364269949,0.007701397726681158,1.2983635853045357,68645,69068.0,68514.0,67.37197206828469,67.00430989873331,-0.3676621695513802,41.30223371882787,69532.21251727018,64779.98748272984,1.1007501705516631,2.4030006822066556,1054.0299226572242,1021.3387690743197,32.691153582904576,63.97670549084859,69.17330359275249,554.0,1.0080859386402778,68938.00012358859,68384.14981012809,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0,68635.0,67977.0,68355.0,67359.0
1.0,1376.0,0.02004808042543882,0.02004808042543882,0.018860510805500885,0.029921885343572097,0.02422646477946011,0.0011875696199379338,1,0.010637557619229144,0.009715724672396165,1.0948805135917494,70011,70278.0,68645.0,76.79429826043847,73.5500697701412,-3.2442284902972602,41.4150670115345,69961.11665848458,64785.38334151542,1.0998666874548517,2.399466749819408,1147.444353965504,1046.5598860525565,100.88446791294746,88.93034825870647,79.75865442077202,1633.0,1.0237890596547454,69451.33341572572,68764.84984465025,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,70011.0,68715.0,68594.0,68285.0
1.0,467.0,0.006670380368799078,0.006670380368799078,0.02685218911634002,0.02565669795532277,0.027465959121789174,-0.02018180874754094,1,0.010726183210050632,0.009488833437163295,1.1304006210121909,70482,70587.0,69947.0,79.09885954858008,75.338244568833,-3.760614979747075,42.25832081778166,70336.77114697013,64956.42885302989,1.1479885125388105,2.5919540501552474,1244.8095710421912,1086.2098230504835,158.59974799170777,95.99411980889379,82.96705785281627,640.0,1.009149784837091,70011.88894381715,69195.42260016839,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0,70478.0,68635.0,67977.0,68355.0
0.0,655.0,0.009293680297397744,0.009293680297397744,0.016026053048806554,0.03639542507467031,0.046427468114215165,-0.0067323727514088105,1,0.0070887432294075734,0.008162897814417643,0.8684101394589487,71138,71238.0,70482.0,81.93037895719189,77.62327060011167,-4.307108357080224,43.198680090119865,70812.18309218204,65066.61690781795,1.0455685130789145,2.18227405231566,1359.1577089678904,1140.799400233965,218.35830873392547,96.7781528076097,93.90087362506999,756.0,1.0107261428449816,70365.92596254476,69536.9821274105,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,71133.0,70011.0,68715.0,68594.0
0.0,-59.0,-0.0008294321904038782,-0.0008294321904038782,0.00845653962938786,0.01518332833411895,0.03433020446772894,-0.009285971819791738,0,0.0052536701041472475,0.008450262360988439,0.6217168035398984,71074,71506.0,70801.0,80.8208561347838,76.93180830841416,-3.8890478263696338,44.375207400465186,71174.29450325988,65262.20549674012,0.9733944290949581,1.8935777163798313,1428.551176471301,1198.349755481432,230.2014209898689,85.56149732620321,92.77792331423557,705.0,1.0099574864761798,70582.9506416965,69806.07628606314,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,71074.0,70478.0,68635.0,67977.0
1.0,-57.0,-0.000801981033852095,-0.000801981033852095,-0.001630748035370333,0.007647776611141133,0.03470532527136294,0.000828767001518238,0,0.005836673392181369,0.008101550373481863,0.720439066982299,71005,71390.0,70909.0,79.64854074532309,76.22535486546361,-3.4231858798594743,45.58868882718114,71473.39906579329,65472.80093420673,0.9761025380055949,1.904410152022383,1462.0924837577622,1251.0983011366982,210.99418262106406,82.90807409996505,88.41590807792598,481.0,1.0067833420299257,70831.96709446433,70083.15332496075,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,71017.0,71133.0,70011.0,68715.0
