target,delta,return,return_1d,return_2d,return_3d,return_5d,momentum_aceel,momentum_consistency,vol_3d,vol_10d,vol_regime,open,high,low,rsi_9,rsi_14,rsi_divergence,macd,macd_signal,macd_hist,stoch_k,stoch_d,volatilidade,volatilidade_relativa,ema_5,ema_10,ema_cross,target_lag1,target_lag2,target_lag3,target_lag4,target_lag5,target_lag6,target_lag7,close_lag1,close_lag3,close_lag5,close_lag7
1.0,-1150.0,-0.01811337397029411,-0.01811337397029411,-0.017958695001496605,-0.021150645353766873,-0.017912281807297203,-0.00015467896879750587,0,0.00971553573825328,0.012389957875024081,0.7841459863102559,62351,63492.0,62298.0,52.722278299387845,51.193694760056005,-1.5285835393318408,-63.40188181841222,-138.11875219017688,74.71687037176466,59.67741935483871,33.83378284643411,1194.0,1.0191659443320813,63086.18845964994,63012.627582308975,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,62339.0,63479.0,62960.0,63284.0
1.0,958.0,0.015367586903864305,0.015367586903864305,-0.0030241459150404104,-0.0028670899037477326,0.005352604828462448,0.018391732818904716,0,0.016763782979659598,0.01311303691461573,1.2784058406008727,63290,63300.0,62351.0,61.03054070396503,56.707096170164284,-4.323444533800746,57.79169986287161,-98.93666177956717,156.72836164243878,146.31507775524003,57.453036407123875,949.0,1.015220285159821,63544.79230643329,63276.14984007098,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,63297.0,63489.0,63686.0,63476.0
1.0,1165.0,0.018405295669621013,0.018405295669621013,0.034055727554179516,0.015325489454866226,0.01218478158464964,-0.015650431884558502,1,0.020264154098110148,0.013147638266978671,1.5412771241969112,64468,64481.0,62902.0,61.12948523921955,56.77480271979079,-4.354682519428756,153.28192254920577,-48.49294491381258,201.77486746301835,99.81676591846083,101.93642100951318,1579.0,1.025102540459763,63855.52820428886,63494.48623278535,1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,64462.0,62339.0,63479.0,62960.0
1.0,15.0,0.00023269523129898495,0.00023269523129898495,0.018642273725453018,0.034296347390878834,0.015721734746924287,-0.018409578494154033,1,0.00973426959404015,0.012277036259989476,0.7928843238627443,64504,65136.0,64209.0,68.70411604336958,62.173066222583074,-6.531049820786507,327.73971043679194,26.753586156308344,300.9861242804836,121.56448202959831,122.5654419010997,927.0,1.0144372284259215,64486.352136192574,63904.21600864256,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,64477.0,63297.0,63489.0,63686.0
1.0,1271.0,0.019712455604323997,0.019712455604323997,0.019949737830039505,0.03872221432295375,0.03558096678164713,-0.00023728222571550717,1,0.010888932745194799,0.01228728328884466,0.8861953036502876,65748,66213.0,64504.0,71.52792382795845,64.34263451763036,-7.185289310328088,506.5571828793545,122.7143055009176,383.8428773784369,102.80970625798211,108.06365140201372,1709.0,1.026494480962421,65098.56809079505,64343.99491616209,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,65748.0,64462.0,62339.0,63479.0
1.0,575.0,0.008745513171503294,0.008745513171503294,0.028630364315957557,0.02886972169650326,0.06390862862734403,-0.019884851144454263,1,0.009765611090269152,0.012375254175799206,0.7891240819414103,66322,66323.0,65427.0,72.11857197489928,64.79642670999836,-7.322145264900925,650.4562603442755,228.26269646958926,422.1935638746862,103.02114803625378,109.13177877461139,896.0,1.0136946520549621,65546.71206053003,64725.63220413262,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,66323.0,64477.0,63297.0,63489.0
1.0,120.0,0.0018093270811030404,0.0018093270811030404,0.01057066374642579,0.03049149309055932,0.0497021975765044,-0.00876133666532275,1,0.009026872056295921,0.011627881404755363,0.7763127041013914,66449,66619.0,66151.0,73.31730549360421,65.70132654217221,-7.615978951431998,774.2124462744032,337.4526464305521,436.7597998438511,101.47968792036589,102.43684740486725,468.0,1.0070747229822679,65922.47470702002,65079.88089429033,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,66443.0,65748.0,64462.0,62339.0
1.0,231.0,0.003476664208419189,0.003476664208419189,0.00529228171222651,0.014084078603151529,0.03431479010890137,-0.0018156175038073208,1,0.003620576841070284,0.011438010235371157,0.31653904539042393,66670,67102.0,66293.0,74.04552975775377,66.24338994646277,-7.802139811290999,873.0389458347781,444.5699063113974,428.46903952338073,89.83753888696855,98.11279161452939,809.0,1.0122034000573212,66217.64980468001,65394.084368055715,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,66674.0,66323.0,64477.0,63297.0
1.0,134.0,0.002009778924318306,0.002009778924318306,0.005493430459190485,0.007312696952791686,0.03615242644663996,-0.0034836515348721786,1,0.0009103064021043765,0.011151461726859336,0.08163112822347035,66796,67051.0,66427.0,74.88568095083407,66.85797854557217,-8.027702405261905,952.1646768768333,546.0888604244847,406.0758164523486,94.30331023864511,95.20684568199317,624.0,1.0093937706053262,66463.09986978667,65677.70539204558,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,66808.0,66443.0,65748.0,64462.0
1.0,146.0,0.002185367021913631,0.002185367021913631,0.004199538050814411,0.007690802642866812,0.018342763277970464,-0.0020141710289007797,1,0.00080104432259731,0.011068101880092744,0.07237413707205573,66951,67428.0,66596.0,77.96852391462079,69.17993420995944,-8.788589704661348,1048.059028241667,646.4828939879212,401.57613425374575,104.34782608695652,96.16289173752337,832.0,1.0124932428374076,66813.73324652445,66011.7589571282,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,66954.0,66674.0,66323.0,64477.0
1.0,561.0,0.0083788869970427,0.0083788869970427,0.010582564962279939,0.012613612502624605,0.01797264900562401,-0.0022036779652372385,1,0.003627580885943338,0.007372853608016738,0.4920185695805697,67524,67608.0,66218.0,82.32750710420149,72.84003970536422,-9.487467398837268,1191.1778616102165,755.4218875123804,435.7559740978361,162.38846945778997,120.3465352611305,1390.0,1.0209912712555498,67381.48883101631,66467.25732855943,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,67515.0,66808.0,66443.0,65748.0
0.0,1002.0,0.014841146411908479,0.014841146411908479,0.02334438569764319,0.025580768770207207,0.031214725403729604,-0.00850323928573471,1,0.006328365223283009,0.007316321438832389,0.8649654442045609,68517,68754.0,67524.0,73.80239323555779,68.30645148068727,-5.495941754870515,1248.2518437467224,853.9878787592489,394.2639649874735,70.14984227129338,112.29537927201325,1230.0,1.0182157455127065,67586.65922067754,66745.39235973044,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,68517.0,66954.0,66674.0,66323.0
1.0,-520.0,-0.0075893573857582775,-0.0075893573857582775,0.007139154262015834,0.015577859425874419,0.01984281729009818,-0.014728511647774112,0,0.011546089713484566,0.007802335947698361,1.479824733372393,67996,68561.0,67942.0,75.32271157101061,69.39144889577003,-5.931262675240589,1300.6801563180998,943.3263342710192,357.3538220470806,80.99369085173501,104.51066752693943,619.0,1.0091107120779488,67815.10614711836,67022.957385234,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,67997.0,67515.0,66808.0,66443.0
1.0,275.0,0.004044296071885611,0.004044296071885611,-0.0035757549221361318,0.011212323187439921,0.02191354328822892,0.007620050994021743,0,0.011217853112000607,0.0076137496690141465,1.4733677359598731,68271,68534.0,67577.0,76.11652474005538,69.95535263291939,-6.161172107135997,1338.1019948703906,1022.2814663908936,315.82052847949706,86.51419558359622,79.21924290220818,957.0,1.014161623037424,68014.07076474557,67275.51058791872,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,68272.0,68517.0,66954.0,66674.0
0.0,140.0,0.002050621045230905,0.002050621045230905,0.006103210435754569,-0.0015324663952012152,0.02177614481584378,-0.004052589390523664,0,0.006221546123946739,0.005865784214692657,1.0606503574343848,68416,68471.0,68002.0,70.351784665944,66.94779215165852,-3.403992514285477,1326.8843242789444,1083.2020379685039,243.68228631044053,74.01419558359622,80.50736067297579,469.0,1.0068968559748244,68041.04717649704,67424.50866284259,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,68412.0,67997.0,67515.0,66808.0
0.0,-317.0,-0.0046336899959071864,-0.0046336899959071864,-0.0025925708928989932,0.0014412400547083593,0.008590683551803258,-0.002041119103008193,0,0.0045453675392165315,0.006179351200833107,0.7355735887941958,68096,68509.0,67686.0,66.20563553562246,64.74447274264733,-1.4611627929751307,1284.3874675559637,1123.439123885996,160.9483436699677,27.479674796747968,62.66935532131344,823.0,1.01215908755134,67981.36478433137,67504.05254232575,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,68095.0,68272.0,68517.0,66954.0
0.0,-233.0,-0.00342169028563033,-0.00342169028563033,-0.008039525229491917,-0.006005390203890348,-0.009559671322445507,0.004617834943861587,0,0.003561253260072259,0.006473520287100336,0.5501262222300751,67836,68513.0,67749.0,56.01955879943759,59.00876099529466,2.989202195857068,1185.4809562481387,1135.8474903584245,49.633465889714216,-35.97560975609756,21.839420208082178,764.0,1.0112769192165199,67728.57652288758,67452.9520800847,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,67862.0,68412.0,67997.0,67515.0
0.0,-639.0,-0.009416168105861877,-0.009416168105861877,-0.01280563918055655,-0.01737999181430161,-0.011382855125961489,0.003389471074694672,0,0.0031695111217963346,0.007394776867122307,0.42861484244212994,67217,67836.0,66946.0,40.35528519541142,48.60884292684898,8.25355773143756,980.1669550098304,1104.7113832887057,-124.54442827887533,-72.79596977329975,-27.09730157754981,890.0,1.0132942968960057,67082.38434859172,67150.59715643294,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,67223.0,68095.0,68272.0,68517.0
1.0,-1433.0,-0.021317108727667566,-0.021317108727667566,-0.03053255135421884,-0.03384976870548495,-0.03635458167330674,0.009215442626551273,0,0.009108715178668084,0.010151785464736359,0.8972525286619261,65788,67217.0,65690.0,42.573983578328715,49.77954194037369,7.205558362044975,822.1782992817025,1048.204766487305,-226.02646720560256,9.77683315621679,-32.9982487910602,1527.0,1.0232455472674684,66710.25623239447,66935.21585526332,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,65790.0,67862.0,68412.0,67997.0
1.0,176.0,0.0026751785985712484,0.0026751785985712484,-0.018698957202148092,-0.027939052783590212,-0.0357539612933403,0.02137413580071934,0,0.011996269586523835,0.010172637299880695,1.1792683876249601,65964,66027.0,65257.0,46.373774079201645,51.78240245095441,5.408628371752762,712.8005399587419,981.1239211815924,-268.32338122285057,30.92751842751843,-10.697206063188204,770.0,1.0117995004367348,66561.50415492964,66813.1766088518,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,65966.0,67223.0,68095.0,68272.0
1.0,298.0,0.004517478701149047,0.004517478701149047,0.007204742362061145,-0.014265950641893399,-0.02688890520596221,-0.002687263660912098,0,0.01441324523040015,0.009825942226955958,1.466856297084633,66260,66590.0,65921.0,51.66243913244331,54.64548017163691,2.9830410391936013,653.9228021420859,915.6836973736912,-261.76089523160533,44.37960687960688,28.361319487780673,669.0,1.0101485110966157,66608.33610328643,66792.96267996966,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,66264.0,65790.0,67862.0,68412.0
1.0,438.0,0.006609923940601226,0.006609923940601226,0.011157262832368176,0.013862289101687297,-0.017093513306415953,-0.00454733889176695,1,0.0019686974397079998,0.00853460688373504,0.23067230471503913,66702,66868.0,66187.0,60.48970319554572,59.819436416854764,-0.6702667786909586,670.700383030533,866.6870345050596,-195.98665147452664,90.2287708414114,55.1786320495122,681.0,1.0102890295677398,66933.55740219096,66936.7876472479,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,66702.0,65966.0,67223.0,68095.0
1.0,882.0,0.013222991814338503,0.013222991814338503,0.019920318725099584,0.024527787041809468,0.005370185799503213,-0.006697326910761081,1,0.0045441712179204695,0.009659271658789782,0.4704465697250938,67584,67666.0,66702.0,60.98049894784621,60.119403556054515,-0.861095391791693,680.5095944613131,829.4515464963104,-148.94195203499726,98.83769198837692,77.81535656979838,964.0,1.0144523402596624,67168.37160146063,67064.28080229374,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,67584.0,66264.0,65790.0,67862.0
0.0,54.0,0.0007990056818181213,0.0007990056818181213,0.014032562741746801,0.02073524085476275,0.028089375284997775,-0.01323355705992868,1,0.006216307440031678,0.009540927509382032,0.651541208537524,67641,67745.0,67006.0,51.05738897412745,54.07335245220989,3.0159634780824405,620.530947069914,787.6674266110311,-167.13647954111718,65.51446945337621,84.8603107610548,739.0,1.0110288630868878,67074.58106764042,67032.04792914941,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,67638.0,66702.0,65966.0,67223.0
0.0,-751.0,-0.011103225997220467,-0.011103225997220467,-0.010313091856060552,0.0027735300290845366,0.0139617378649608,-0.000790134141159915,0,0.0121640414294069,0.009986594572779672,1.2180369735407368,66892,67713.0,66824.0,48.571018054835314,52.48390088762007,3.912882832784753,549.7154148165864,740.0770242521423,-190.36160943555592,41.44736842105263,68.59984328760189,889.0,1.01330360349575,66942.05404509361,66967.49376021315,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,66887.0,67584.0,66264.0,65790.0
0.0,-210.0,-0.0031396235441865095,-0.0031396235441865095,-0.014207989591649706,-0.013420336174242431,0.00623264517686839,0.011068366047463196,0,0.006063481991279229,0.009957384606657162,0.6089432346748357,66678,66892.0,66337.0,41.11618154811526,47.50686712358061,6.390685575465355,432.5270016287541,678.5670197274648,-246.04001809871068,-13.157894736842104,31.267981045862214,555.0,1.0083663717080966,66622.0360300624,66788.31307653803,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,66677.0,67638.0,66702.0,65966.0
0.0,-695.0,-0.010423384375421785,-0.010423384375421785,-0.013530282416613137,-0.02448327863035571,-0.010794279032112941,0.0031068980411913527,0,0.004414640802815971,0.010304112855134604,0.428434826450501,65946,67175.0,65982.0,34.11523115550989,42.36488631133963,8.249655155829743,269.89189726074983,596.8319952341218,-326.94009797337196,-46.85195689166194,-6.187494402483833,1193.0,1.0180806886726683,66133.35735337493,66491.52888080385,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,65982.0,66887.0,67584.0,66264.0
0.0,-826.0,-0.012518565669424997,-0.012518565669424997,-0.022811464223045474,-0.025879468357079882,-0.035925662878787845,0.010292898553620478,0,0.0049228635279672615,0.010570140190180972,0.46573304037540647,65156,65946.0,65013.0,31.533760620761385,40.35465055926144,8.820889938500052,111.23599614895647,499.7127954170887,-388.47679926813225,-7.686676427525622,-22.565509352009915,933.0,1.0143509759586544,65689.90490224995,66184.5236297486,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,65156.0,66677.0,67638.0,66702.0
0.0,-353.0,-0.005417766590950945,-0.005417766590950945,-0.017868509593525483,-0.02810564362523804,-0.04191430852479372,0.012450743002574538,0,0.0036484549609343848,0.008516355550795024,0.4284056647439751,64802,65156.0,64164.0,25.726697356511025,35.53922447782877,9.812527121317743,-89.00137362409441,381.9699616088521,-470.9713352329465,-8.368554522400677,-20.969062613862775,992.0,1.015460382769154,65082.269934833304,65763.15569706704,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,64803.0,65982.0,66887.0,67584.0
1.0,-936.0,-0.014443775751122656,-0.014443775751122656,-0.019783289336361976,-0.03205419659907249,-0.045150776683062444,0.005339513585239319,0,0.004753886528778724,0.009275525058179006,0.5125193990594445,63875,65271.0,63804.0,46.18890384959613,47.84179265085632,1.6528888012601897,-107.8198100716545,284.0120072727508,-391.8318173444053,52.83298724414121,12.259252098071608,1467.0,1.0229922888847094,65249.846623222205,65730.76375214575,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63867.0,65156.0,66677.0,67638.0
0.0,1718.0,0.026899650836895495,0.026899650836895495,0.012067342561301153,0.006584197924980106,-0.016377461493468526,0.014832308275594341,1,0.021737690894711,0.01320854223883466,1.6457297483441924,65585,65589.0,63848.0,37.283497823857815,41.29996046728366,4.016462643425847,-226.9531171451381,181.818982389173,-408.7720995343111,13.556808068822308,19.34041359685425,1741.0,1.0272678862297957,64920.23108214813,65463.53397902834,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65585.0,64803.0,65982.0,66887.0
1.0,-1324.0,-0.020187542883281284,-0.020187542883281284,0.006169070098799079,-0.008363810317423614,-0.026082871086053783,-0.026356612982080363,0,0.025688757577809387,0.014186187798113859,1.810828810628382,64262,65585.0,64255.0,45.21721921216163,46.554691664007855,1.3374724518462244,-247.18629941472318,96.01792602839375,-343.2042254431169,62.60504201680672,42.99827910992338,1330.0,1.0206987783051902,64995.154054765415,65405.61871011409,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64261.0,63867.0,65156.0,66677.0
1.0,884.0,0.013756399682544718,0.013756399682544718,-0.006708851109247571,0.020010333975292394,-0.00016882558782005397,0.02046525079179229,0,0.024297256704752624,0.014257425870318413,1.7041825730502633,65154,65182.0,64202.0,58.19340831748054,55.83972254263871,-2.3536857748418285,-106.42100005997054,55.53014081072089,-161.95114087069143,183.13725490196077,86.43303499586324,980.0,1.0152643219837387,65687.7693698436,65708.7789446388,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,65145.0,65585.0,64803.0,65982.0
0.0,1928.0,0.029595517691304085,0.029595517691304085,0.04375904514402196,0.022688114660364356,0.03502924247334227,-0.014163527452717872,1,0.02543430104006635,0.017725879299696722,1.4348682291039583,67073,67073.0,65154.0,56.13730004412801,54.43976917904824,-1.69753086507977,-16.061623071946087,41.21178803418749,-57.27341110613358,91.89354542673601,112.54528078183448,1919.0,1.0294532952696689,66061.17957989573,65908.63731834084,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,67073.0,64261.0,63867.0,65156.0
0.0,-265.0,-0.0039509191477942185,-0.0039509191477942185,0.025527669045974255,0.03963523754687914,0.04604882020448753,-0.029478588193768474,0,0.01678188618746552,0.017400707814265025,0.9644369853568717,66812,67168.0,66405.0,55.07169326402975,53.73354219525353,-1.3381510687762201,44.62520075710199,41.894470578770395,2.730730178331598,85.2710843373494,120.10062822201537,763.0,1.011490098637151,66267.11971993049,66048.7032604607,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,66808.0,65145.0,65585.0,64803.0
1.0,-129.0,-0.0019309064782661034,-0.0019309064782661034,-0.0058741967706826825,0.023547471026172495,0.016680643439811016,0.003943290292416579,0,0.018812049758529372,0.017380530812914314,1.082363361684638,66679,67673.0,66541.0,55.57181502326264,54.07177179341121,-1.5000432298514284,97.0878097313398,52.93313840928428,44.15467132205552,73.32180927686545,83.49547968031692,1132.0,1.0170120677477044,66427.079813287,66175.66630401328,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,66679.0,67073.0,64261.0,63867.0
0.0,68.0,0.0010198113349031424,0.0010198113349031424,-0.0009130643036762143,-0.004860376008229861,0.03868598372263121,0.0019328756385793566,0,0.002499844939511658,0.01698001668313907,0.14722276109386692,66739,66949.0,66380.0,52.29722545125216,52.02389914505617,-0.2733263061959903,109.96207249199506,64.33892522582644,45.623147266168615,63.52636127917027,74.03975163112834,569.0,1.0085718589936727,66420.38654219134,66217.72697601086,1,1.0,0.0,0.0,1.0,1.0,0.0,1.0,66747.0,66808.0,65145.0,65585.0
1.0,-340.0,-0.005093861896414809,-0.005093861896414809,-0.004079245339612125,-0.006002275176625549,0.01937216977511702,-0.0010146165568026833,0,0.0030574505438756066,0.016463998612030177,0.18570522361691283,66411,66739.0,66101.0,54.2335701358606,53.24109967857892,-0.9924704572816836,136.10615787436836,78.69237175553484,57.41378611883353,58.35649067090115,65.06822040897893,638.0,1.0096518963404486,66488.25769479423,66291.59479855433,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,66407.0,66679.0,67073.0,64261.0
1.0,217.0,0.003267727799780129,0.003267727799780129,-0.0018427794507618334,-0.000824847403230411,-0.0066941988579607425,0.005110507250541962,0,0.0043271682630387515,0.016255532267084122,0.26619665181932234,66622,66806.0,66353.0,55.930714986555735,54.29423506611869,-1.636479920437047,169.63663892466866,96.88122518936161,72.75541373530704,44.910941475826974,55.59793114196611,453.0,1.0068271216071616,66594.50512986282,66385.30483518081,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,66624.0,66747.0,66808.0,65145.0
1.0,183.0,0.002746757925071952,0.002746757925071952,0.006023461382083317,0.0008989168052497831,-1.4968267273429703e-05,-0.003276703457011365,1,0.0046844229641608386,0.01508523887763555,0.31053024762542386,66807,66920.0,66459.0,65.54482670542448,60.6741267309054,-4.870699974519084,291.6148034065409,135.8279408327975,155.78686257374338,122.7735368956743,75.34698968080077,461.0,1.0069366075324637,67073.33675324188,66684.5221378752,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,66807.0,66407.0,66679.0,67073.0
0.0,1224.0,0.01832143338272929,0.01832143338272929,0.021118515850144126,0.024455253211257855,0.020276248893954518,-0.0027970824674148353,1,0.008845488275573096,0.013872174430313996,0.6376425210054744,68030,68142.0,66807.0,61.37304447200301,58.2490036374184,-3.124040834584612,356.8157607253088,180.02550481129978,176.790255914009,77.95198432141108,81.87882089763741,1335.0,1.0199829359198886,67279.55783549459,66867.6999309888,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,68031.0,66624.0,66747.0,66808.0
1.0,-339.0,-0.004983022445649743,-0.004983022445649743,0.01324711482329688,0.016030259365994226,0.014157939682682308,-0.018230137268946622,0,0.01187025471257043,0.01160431873300048,1.0229169833825469,67690,68093.0,67561.0,64.4860712117698,60.33891526760342,-4.147155944166379,436.9382684739103,231.40805754382188,205.5302109300884,98.28515433610976,99.67022518439835,532.0,1.0078743653883158,67555.37189032973,67093.02721626357,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,67692.0,66807.0,66407.0,66679.0
0.0,415.0,0.0061307096850440335,0.0061307096850440335,0.0011171377754259915,0.019459038723486977,0.02559971087385371,0.005013571909618042,1,0.011656374848146217,0.011229540819155639,1.0380099271968872,68103,68107.0,67119.0,58.783925013931295,57.04868514045037,-1.7352398734809285,459.31415610060503,276.98927725517854,182.3248788454265,73.22526551145891,83.15413472299322,988.0,1.0147201239589385,67591.24792688648,67196.65863148838,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,68107.0,68031.0,66624.0,66747.0
0.0,-444.0,-0.006519153684643286,-0.006519153684643286,-0.00042841103823199056,-0.005409298702062304,0.01559498078770405,-0.006090742646411296,0,0.006902822904773225,0.007431339680919871,0.9288800137203223,67665,68103.0,67507.0,52.08552717075885,53.02328538814073,0.9377582173818766,425.8215990434546,306.7557416128338,119.06585743062084,37.4331550802139,69.64785830926083,596.0,1.0088287140592826,67423.83195125766,67177.08433485412,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,67663.0,67692.0,66807.0,66407.0
1.0,-574.0,-0.008483218302469564,-0.008483218302469564,-0.014947068583258671,-0.008907995036341099,0.0042211145538642025,0.006463850280789107,0,0.007931408915602308,0.007884515449632241,1.0059475393598543,67087,67773.0,66993.0,61.541961949124016,58.99933731441459,-2.5426246347094263,482.55738369618484,341.91607002950406,140.6413136666808,103.59550561797752,71.41797540321674,780.0,1.0116430074783933,67679.22130083844,67361.2508194261,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,67089.0,68107.0,68031.0,66624.0
0.0,1101.0,0.016411036086392716,0.016411036086392716,0.007788599382232642,0.0012186706212282683,0.0023371698196410495,0.008622436704160075,1,0.013840610862820187,0.009279730303038976,1.4914884819753425,68189,68241.0,67009.0,56.2035669302906,55.73299018030448,-0.4705767499861153,483.93661801161943,370.32017962592715,113.61643838569228,58.17307692307692,66.40057920708942,1232.0,1.0183855899953738,67692.48086722563,67426.296124985,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,68190.0,67663.0,67692.0,66807.0
1.0,-471.0,-0.006907171139463264,-0.006907171139463264,0.009390511112104871,0.0008276310538994913,0.0003988654493884969,-0.016297682251568135,0,0.013940029976446475,0.009727291327753667,1.4330844534976686,67711,68255.0,67528.0,61.08912925827911,58.8867823599953,-2.202346898283807,527.84414782557,401.82497326585576,126.0191745597142,105.54675118858954,89.10511124321464,727.0,1.0107659045136832,67903.32057815042,67589.69682953319,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,67719.0,67089.0,68107.0,68031.0
1.0,606.0,0.008948744074779524,0.008948744074779524,0.0019797624285085025,0.01842328846755792,0.003200845728045465,0.006968981646271022,1,0.0119082229123114,0.009684882415103164,1.22956814568456,68321,68549.0,67346.0,64.53376746902481,61.19123411004927,-3.342533358975537,593.6424216362066,440.188462939926,153.45395869628055,115.74550128534705,93.15510979900448,1203.0,1.0178629762717906,68200.21371876694,67808.66104234534,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,68325.0,68190.0,67663.0,67692.0
0.0,469.0,0.006864251738016858,0.006864251738016858,0.015874422244864794,0.00885760375421607,0.016715191463576806,-0.009010170506847937,1,0.008615946878256687,0.009766761563734353,0.8821702897149822,68800,69601.0,67892.0,57.26229626408821,56.818164629322595,-0.44413163476561124,590.724916255509,470.2957536030426,120.4291626524664,46.127300613496935,89.13985102914448,1709.0,1.025172332528133,68198.80914584463,67879.08630737347,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,68794.0,67719.0,67089.0,68107.0
1.0,-598.0,-0.008692618542314734,-0.008692618542314734,-0.0018880351262349215,0.007043813405395838,0.016500469525555506,-0.006804583416079812,0,0.009640012069571312,0.010476763236861473,0.9201326642234184,68197,69571.0,68021.0,62.22666090952478,60.00920563641429,-2.217455273110488,631.1659030227165,502.4697834869774,128.69611953573911,69.7145061728395,77.1957693572278,1550.0,1.022787080460446,68404.53943056309,68049.43425148739,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,68196.0,68325.0,68190.0,67663.0
1.0,620.0,0.009091442313332143,0.009091442313332143,0.0003197953309881374,0.0071862422246615765,0.00918023170552873,0.008771646982344006,1,0.00968890612414679,0.009221094002090657,1.0507328221521295,68817,68926.0,68011.0,65.244742967717,62.017841178967274,-3.2269017887497284,688.5237598571548,539.680578761013,148.84318109614185,83.45898004434589,66.43359561022741,915.0,1.013453706018144,68679.02628704206,68263.71893303514,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,68816.0,68794.0,67719.0,67089.0
1.0,0.0,0.0,0.0,0.005986979772145906,0.015132852366707805,0.01321624588364445,-0.005986979772145906,0,0.004621254119073888,0.008974428731163069,0.5149357421522452,69230,69420.0,68958.0,66.88650384005967,63.07250602033844,-3.813997819721237,762.5213973614736,613.9983822097857,148.5230151516879,89.99414862492685,85.63736957120618,462.0,1.0066997302705996,69051.34501646314,68619.21680641195,1,1.0,1.0,0.0,1.0,1.0,0.0,1.0,69228.0,68196.0,68325.0,68190.0
1.0,202.0,0.0029178944935575046,0.0029178944935575046,0.0029178944935575046,0.008922343641013741,0.009244992295839749,0.0,1,0.0029938080409085324,0.008501320175266178,0.352158015365513,69438,69737.0,68924.0,72.63804741711525,66.97834030900428,-5.659707108110965,846.4842071677704,660.4955472013827,185.98865996638767,128.50521436848203,100.65278101258491,813.0,1.011795600951773,69443.89667764209,68911.9046597916,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,69430.0,68816.0,68794.0,67719.0
1.0,799.0,0.011507993662681848,0.011507993662681848,0.014459467267579518,0.014459467267579518,0.029811132617748815,-0.0029514736048976697,1,0.0059824441793082505,0.00793342191467923,0.754081182577586,70230,70243.0,69228.0,73.64357998069222,67.69675083576573,-5.946829144926497,915.0649361366086,711.409424988428,203.6555111481806,106.36200716845879,108.28712338728918,1015.0,1.0146616975790144,69757.59778509472,69179.74017619314,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,70229.0,69228.0,68196.0,68325.0
