ds,close,target,delta,return,return_1d,return_2d,return_3d,return_5d,momentum_aceel,momentum_consistency,vol_3d,vol_10d,vol_regime,open,high,low,rsi_9,rsi_14,rsi_divergence,adx,bb_upper,bb_lower,bb_position,z_score,macd,macd_signal,macd_hist,stoch_k,stoch_d,volatilidade,volatilidade_relativa,ema_5,ema_10,ema_cross,target_lag1,target_lag2,target_lag3,target_lag4,target_lag5,target_lag6,target_lag7,close_lag1,close_lag3,close_lag5,close_lag7,daily_return
2019-01-23,96558,1.0,-907.0,-0.009446932611186343,-0.009446932611186343,-0.010343715204428894,-0.00260091661335482,0.01113166624138806,0.000896782593242551,0,0.008635498357515502,0.007849493923316029,1.1001344089030678,95116,96070.0,94662.0,69.15987420544958,68.3184851003695,-0.8413891050800828,32.69654013284704,99244.8082283179,84170.9917716821,0.8217566045037581,1.2870264180150317,2164.145043365512,1885.3295623004203,278.8154810650915,52.270210409745296,76.53656972765474,1408.0,1.0148739726606242,95677.52538115969,94750.34176693484,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,95103.0,96097.0,94393.0,94474.0,0.0153
2019-01-24,97677,1.0,1455.0,0.015299201917920557,0.015299201917920557,0.005707738777210647,0.004797236125997584,0.022936022798300648,0.00959146314070991,1,0.012569255375700777,0.007495148503259375,1.676985502053075,96558,96576.0,95116.0,75.75853934165849,72.5787251051894,-3.1798142364690847,33.42710259971405,99461.75217923001,85082.94782077,0.8758761761592562,1.503504704637025,2211.47108235817,1950.5578663119704,260.9132160461995,99.31454683929931,79.56410189307947,1460.0,1.0153496782875646,96344.01692077312,95282.46144567397,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,96558.0,96010.0,95351.0,94056.0,0.0116
2019-01-28,95444,0.0,1119.0,0.011588889579320139,0.011588889579320139,0.02706539225891924,0.0173627747109677,0.024394080817191188,-0.015476502679599102,1,0.013345682241916458,0.0079371013885437,1.6814302336088875,97674,97677.0,96558.0,79.54518833472439,75.32666801199791,-4.2185203227264765,34.40573045977598,99743.3318109848,85999.36818901521,0.6871839936979779,0.748735974791911,2312.6128954451997,2022.9688721386162,289.64402330658345,100.0,83.86158574968155,1119.0,1.0115888895793201,96044.01128051542,95311.83209191506,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,97677.0,95103.0,96097.0,94393.0,-0.0229
2019-01-29,95639,1.0,-2233.0,-0.022861062481443928,-0.022861062481443928,-0.01153710723088719,0.0035855861539593192,-0.0067952173324870024,-0.011323955250556739,0,0.02104270021356697,0.011621337057075035,1.8106952849075346,95508,97937.0,94783.0,58.892823081902776,61.97893548223048,3.086112400327707,35.89169786251969,99294.5464856424,87478.9535143576,0.6906167557966495,0.7624670231865978,2187.369439653601,2055.8489856416136,131.52045401198757,23.87786259541985,74.39746981157307,3154.0,1.0332760094109703,95909.0075203436,95371.31716611232,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,95444.0,96558.0,96010.0,95351.0,0.002
2019-01-30,96996,1.0,195.0,0.0020430828548678726,0.0020430828548678726,-0.020864686671376087,-0.0095175956419975,-0.0038641808144984635,0.02290776952624396,0,0.01778640903396781,0.011379086305903084,1.5630788409382943,95643,96751.0,95508.0,59.9152527502227,62.602147718224195,2.6868949680014964,35.13775089113219,98548.79052249201,89242.60947750798,0.8331441742873728,1.3325766971494917,2079.8724934960337,2060.6536872124975,19.218806283536196,29.83206106870229,51.236641221374065,1243.0,1.0130146165766218,96271.33834689572,95666.714045001,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,95639.0,97677.0,95103.0,96097.0,0.0142
2019-01-31,97394,1.0,1357.0,0.014188772362738966,0.014188772362738966,0.016260844055152823,-0.006971958598237071,0.01990473486640809,-0.002072071692413857,0,0.018887493615860246,0.01185382914332914,1.593366446190881,96996,97107.0,95643.0,66.44845462701173,66.69353138693847,0.2450767599267465,34.4376572748438,98249.92536912882,90452.37463087117,0.8902315101421099,1.5609260405684395,2080.1997009965853,2064.562889969315,15.636811027270141,70.16487000634116,41.291597890154456,1464.0,1.0153069226184874,96645.55889793047,95980.76603681901,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,96996.0,95444.0,96558.0,96010.0,0.0041
2019-02-01,97861,1.0,398.0,0.00410326199018507,0.00410326199018507,0.018350254603247684,0.020430828548677837,0.008658008658008587,-0.014246992613062615,1,0.006499738855857889,0.011857100439374428,0.5481727079138085,97395,98405.0,96996.0,68.16070069295698,67.80599659848032,-0.3547040944766593,34.016784457112394,98461.50452781988,90878.99547218012,0.9208039814508056,1.6832159258032213,2088.499368400182,2069.3501856554885,19.149182744693462,72.08724461623413,57.361391897092545,1409.0,1.014526372221535,97050.70593195366,96322.62675739737,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,97394.0,95639.0,97677.0,95103.0,0.0048
2019-02-04,98589,1.0,467.0,0.00479495656816642,0.00479495656816642,0.00891789352138228,0.023233199845251518,0.0018837597387306726,-0.004122936953215861,1,0.005633822504103475,0.011627012393197552,0.48454601350554805,97861,98044.0,96990.0,70.17021066569063,69.10975665709134,-1.0604540085992937,34.34719208112191,98735.86519350648,91234.33480649353,0.9804219691276935,1.9216878765107714,2108.454955472509,2077.1711396188925,31.28381585361649,84.98067366096079,75.74426276117872,1054.0,1.010867099701,97563.47062130245,96734.69461968877,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,97861.0,96996.0,95444.0,96558.0,0.0074
2019-02-05,98311,0.0,728.0,0.007439122837493928,0.007439122837493928,0.012269749676571351,0.01642335766423364,0.03295125937722654,-0.004830626839077423,1,0.0017605881707382172,0.011608665916141942,0.1516615417702826,98587,98589.0,96901.0,73.14292019382074,71.07618211029649,-2.066738083524257,34.647199788446066,99096.37398333364,91548.62601666636,0.8959459183319252,1.5837836733276978,2158.1357720622473,2093.3640661075633,64.77170595468397,100.0,85.68930609239833,1688.0,1.0174198408685153,97812.6470808683,97021.29559792718,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,98589.0,97394.0,95639.0,97677.0,-0.0028
2019-02-06,94636,0.0,-278.0,-0.0028197871973546507,-0.0028197871973546507,0.004598358896802601,0.009415364396164083,0.027938393333263534,-0.007418146094157252,0,0.0053263679460069345,0.01168885382554033,0.4556792330116009,98308,98587.0,97596.0,70.14006498585863,69.26294250993351,-0.8771224759251197,35.19490592907691,99244.47990779065,92061.72009220936,0.3583970470801976,-0.5664118116792104,2150.2887107344286,2104.7489950329364,45.53971570149224,90.56347589952478,91.8480498534952,991.0,1.010154104676421,96753.76472057887,96587.60548921315,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,98311.0,97861.0,96996.0,95444.0,-0.0374
2019-02-07,94406,0.0,-3675.0,-0.03738137136230946,-0.03738137136230946,-0.04009575104727703,-0.032954905427085346,-0.024330900243308973,0.0027143796849675716,0,0.02348270652845396,0.016982602385856665,1.3827507701652761,94654,98308.0,94636.0,43.55015483359401,50.80962905147153,7.259474217877525,35.70349020251984,98990.15555776964,92576.44444223036,0.28525693234560395,-0.8589722706175861,1826.4736203979846,2049.093920105946,-222.6202997079613,0.0,63.521158633174934,3672.0,1.0388013018301703,95971.1764803859,96190.94994571985,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,94636.0,98589.0,97394.0,95639.0,-0.0024
2019-02-08,95343,1.0,-230.0,-0.002430364766050963,-0.002430364766050963,-0.039720885760494706,-0.04242866851271443,-0.030679507977904197,0.03729052099444374,0,0.02006750113954129,0.01606688663230943,1.2489974939629493,94401,95642.0,93507.0,42.41795408262376,49.913345802665084,7.495391720041326,33.59227345379128,98935.02979027362,92710.87020972637,0.42288918788329033,-0.3084432484668386,1533.610246255208,1945.9971853357983,-412.3869390805903,17.689885871704053,36.08445392374296,2135.0,1.0228325152127649,95761.78432025725,96036.77722831625,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,94406.0,98311.0,97861.0,96996.0,0.0099
2019-02-11,94413,0.0,937.0,0.009925216617587829,0.009925216617587829,0.007470729954774047,-0.03018990753832229,-0.02573037267144218,0.002454486662813782,0,0.02453618592921882,0.01591692206049639,1.541515742551398,95351,95486.0,93424.0,48.548460943044056,53.51120361470544,4.962742671661381,31.45909670490893,98875.06961891524,92924.53038108477,0.2501402913961657,-0.9994388344153382,1361.4282836504135,1829.0834049987213,-467.65512134830783,37.1539206195547,18.281268830419602,2062.0,1.0220714163384141,95312.18954683817,95741.54500498604,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,95343.0,94636.0,98589.0,97394.0,-0.0098
2019-02-12,96168,1.0,-930.0,-0.009754255687360325,-0.009754255687360325,7.414782958714561e-05,-0.0023563971427363883,-0.042357666676809735,-0.00982840351694747,0,0.00994636784422811,0.014513444646770571,0.6853209617911972,94420,95499.0,93737.0,43.39026883887024,49.695561633137906,6.305292794267665,29.526384680999882,98810.45408544861,93064.6459145514,0.5401074997886698,0.16042999915467887,1136.8249991748598,1690.631723833949,-553.8067246590892,19.15552973077668,24.66644540734516,1762.0,1.0187972732218868,95597.45969789212,95819.08227680676,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,94413.0,94406.0,98311.0,97861.0,0.0186
2019-02-13,95842,0.0,1755.0,0.018588541832162964,0.018588541832162964,0.00865296875491639,0.018664067961781994,-0.02179817111004867,0.009935573077246573,1,0.01452382528357803,0.015784931617795636,0.9201069497953441,96169,96571.0,94420.0,53.80922066695828,56.06258260530872,2.2533619383504373,27.723126140801025,98812.16196804674,93232.33803195326,0.4676961133425662,-0.12921554662973542,1087.8984942532843,1570.0850779178163,-482.186583664532,56.18345618345619,37.49763551126254,2151.0,1.0227811904257573,95678.97313192808,95823.24913556917,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,96168.0,95343.0,94636.0,98589.0,-0.0034
2019-02-14,98015,1.0,-326.0,-0.0033899010065718826,-0.0033899010065718826,0.01513562750892361,0.00523373504085245,0.012743564816771524,-0.018525528515495493,0,0.014870951165225302,0.015074407354137545,0.986503204793892,95843,96804.0,95389.0,51.81628971741406,54.67815891828378,2.8618692008697195,26.1104823744673,98746.49743580405,93476.60256419596,0.8611931635021716,1.444772654008683,1011.1623608332011,1458.3005345008935,-447.1381736676924,71.53846153846153,48.959149150898156,1415.0,1.0148339955340762,96457.64875461871,96221.74929273842,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,95842.0,94413.0,94406.0,98311.0,0.0227
2019-02-15,97526,0.0,2173.0,0.022672732205087476,0.022672732205087476,0.019205972880791844,0.03815152574327696,0.0382285024256932,0.003466759324295632,1,0.014017806595798725,0.016827378653762954,0.8330356667087925,98015,98019.0,94915.0,62.28973904777551,61.50242703573517,-0.7873120120403456,24.7536639811899,98928.14721863829,93657.1527813617,0.7339881050296178,0.9359524201184701,1112.8629701384634,1389.2130216284077,-276.35005148994424,99.91294885745376,75.87828885979052,3104.0,1.0327029447400307,96813.76583641248,96458.88578496777,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,98015.0,96168.0,95343.0,94636.0,-0.005
2019-02-18,96510,0.0,-489.0,-0.004989032290975914,-0.004989032290975914,0.01757058492101593,0.014121121370934242,0.022896279747857795,-0.022559617211991845,0,0.015529494979049352,0.016851415192539243,0.9215543502794261,97527,98238.0,97083.0,59.040787079797795,59.33717132314907,0.29638424335127667,24.140959995067448,99052.7425715202,93750.05742847979,0.5204801901433918,0.08192076057356676,1140.8521885954106,1339.5408550218083,-198.68866642639773,84.18129304598978,85.2109011473017,1155.0,1.0118970365563487,96712.51055760833,96468.17927861,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,97526.0,95842.0,94413.0,94406.0,-0.0104
2019-02-19,97659,1.0,-1016.0,-0.010417734757910746,-0.010417734757910746,-0.01535479263378059,0.006969804469856733,0.022210924343045946,0.004937057875869844,0,0.01774646927015552,0.016896397189613267,1.0503108485792947,96513,97527.0,96239.0,52.624916821735034,55.004232289949385,2.379315468214351,23.691901580844764,99069.84109328146,93774.25890671855,0.7335814942384715,0.9343259769538846,1068.7314658640098,1285.3789771902486,-216.64751132623883,54.740701938187534,79.61164794721037,1288.0,1.0133833477072705,97028.00703840556,96684.69213704453,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,96510.0,98015.0,96168.0,95343.0,0.0119
2019-02-20,96545,0.0,1149.0,0.011905502020516101,0.011905502020516101,0.0013637389003957612,-0.003632097127990619,0.01550411779386085,0.01054176312012034,0,0.011642043064846078,0.017449577372932477,0.6671819503723363,97661,98185.0,96513.0,58.37921712167362,58.67905963804627,0.29984251637264947,22.630113587654456,99200.52393398277,93808.47606601723,0.5075110609163195,0.030044243665278098,1091.7054698110296,1246.644275714405,-154.9388059033754,82.57598555522118,73.83266017979952,1672.0,1.017324091055091,96867.00469227038,96659.29356667279,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,97659.0,97526.0,95842.0,94413.0,-0.0114
2019-02-21,96932,1.0,-1114.0,-0.011407038777788037,-0.011407038777788037,0.00036265671951096756,-0.010058856099911861,0.007334988835792311,-0.011769695497299004,0,0.013183197520467975,0.012618580569994075,1.0447448861099726,96546,98544.0,96545.0,51.54975046317792,54.06844329852907,2.518692835351146,22.0346623056816,99190.69373648579,93962.50626351422,0.567977669476721,0.271910677906884,1008.3978607118479,1198.9949927138937,-190.59713200204578,44.915954808487186,60.744214100631986,1999.0,1.0207053705525921,96888.66979484691,96708.87655455046,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,96545.0,96510.0,98015.0,96168.0,0.004
2019-02-22,97886,1.0,387.0,0.0040084934486508406,0.0040084934486508406,-0.007444270369346362,0.004372603875246073,-0.011049329184308565,0.011452763817997202,0,0.011856615148522749,0.012527352493826858,0.9464581725759987,96929,97231.0,95793.0,53.66805012502702,55.380084471566626,1.7120343465396033,21.685540536308427,99214.17996147358,93976.42003852643,0.7464221382781044,0.985688553112416,962.508447762797,1151.6976837236743,-189.18923596087734,41.403126135950565,56.298355499886334,1438.0,1.015011535289635,97221.1131965646,96922.89899917766,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,96932.0,97659.0,97526.0,95842.0,0.0098
2019-02-25,97240,0.0,954.0,0.009841951058473963,0.009841951058473963,0.013889895903464788,0.0023244145444865083,0.0036913233394171296,-0.004047944844990825,1,0.01097867197927824,0.012522053587518,0.8767469251386846,97881,97887.0,96929.0,58.678301083776454,58.52434970272365,-0.15395138105280637,20.78474181705657,99244.39701174822,93967.10298825178,0.6201847001846186,0.48073880073847325,991.6890108624066,1119.6959491514208,-128.00693828901422,76.08142493638677,54.133501960274856,958.0,1.0098835229910552,97227.40879770974,96980.55372659992,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,97886.0,96545.0,96510.0,98015.0,-0.0066
2019-02-26,97602,1.0,-646.0,-0.006599513720041639,-0.006599513720041639,0.003177485247390033,0.007198715624838092,0.007563983006942276,-0.009776998967431672,0,0.008335474469996643,0.012209087128880093,0.6827270853264222,97242,98190.0,97087.0,54.21235152608331,55.66390894705982,1.4515574209765063,20.353644283498245,99289.59195680417,94101.50804319583,0.674717682885271,0.6988707315410825,951.7172125972866,1086.1002018405939,-134.3829892433073,52.599054889131224,56.694535320489535,1103.0,1.0113609443076828,97352.27253180649,97093.54395812721,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,97240.0,96932.0,97659.0,97526.0,0.0037
2019-02-27,97307,0.0,362.0,0.0037227478403949466,0.0037227478403949466,-0.0029013342050957514,0.006912062064127422,-0.0005836635640340537,0.006624082045490698,0,0.008309788362822243,0.010942339164861455,0.7594160844060673,97602,97904.0,97235.0,56.308683176984985,56.93416129393571,0.625478116950724,20.135927038848696,99367.89134772708,94219.50865227291,0.5997012130534172,0.3988048522136693,938.4319893115462,1056.5665593347844,-118.13457002323821,65.75790621592148,64.8127953471465,669.0,1.0068802385972129,97337.181687871,97132.35414755862,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,97602.0,97886.0,96545.0,96510.0,-0.003
2019-02-28,95584,0.0,-295.0,-0.003022479047560478,-0.003022479047560478,0.0006890168654873907,-0.005915044030811334,0.007892692526801026,-0.0037114959130478686,0,0.005241538364198453,0.010924568005057393,0.4797936505838902,97307,97782.0,96886.0,54.04040550088955,55.53773223796489,1.4973267370753405,19.93376102595982,99392.32877296543,94226.17122703457,0.2628314682417934,-0.9486741270328282,893.7961934117338,1024.0124861501743,-130.21629273844042,63.16228619107218,60.50641576537498,896.0,1.0092479821646059,96752.787791914,96850.83521163889,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,97307.0,97240.0,96932.0,97659.0,-0.0177
2019-03-01,94604,0.0,-1723.0,-0.017706845345144773,-0.017706845345144773,-0.02067580582365114,-0.017030028794734697,-0.013906656212602675,0.002968960478506366,0,0.010957160242122834,0.009646313727351107,1.1358909270237563,95584,97528.0,95364.0,42.730178152049184,48.11484319190209,5.384665039852905,19.36306753215404,99342.0827838292,94095.4172161708,0.09693447719713986,-1.6122620912114436,711.1921231949527,961.4484135591299,-250.25629036417718,7.78485491861288,45.56834910853553,2164.0,1.0226920011744474,96036.52519460935,96442.31971861365,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,95584.0,97602.0,97886.0,96545.0,-0.0103
2019-03-06,94217,0.0,-980.0,-0.01025276196853031,-0.01025276196853031,-0.027778063243137696,-0.030716583676564047,-0.03352879880677517,0.017525301274607386,0,0.007342467383475424,0.009938451946547614,0.7387938708126497,94604,96113.0,94394.0,37.68358525929172,44.47388744151162,6.790302182219904,18.534464177029854,99282.99352897289,93828.8064710271,0.07117349017345696,-1.7153060393061748,481.8448644986638,865.5277037470369,-383.68283924837306,5.53213909378293,25.493093401156017,1719.0,1.0182109032353752,95430.01679640624,96037.71613341117,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,94604.0,97307.0,97240.0,96932.0,-0.0041
2019-03-07,94340,1.0,-387.0,-0.0040907361210942295,-0.0040907361210942295,-0.014301556745898947,-0.03175516663754918,-0.031088029617441393,0.010210820624804717,0,0.006818264098865262,0.009609184000261678,0.7095570340498826,94216,94889.0,93945.0,35.80494349606121,43.087275511221854,7.282332015160641,18.476524540014996,99079.06947089931,93595.5305291007,0.13576441761442415,-1.4569423295423032,265.7939368648367,745.5809503705968,-479.7870135057601,6.870421823692852,6.729138612029573,944.0,1.0100484325935388,95066.67786427082,95729.04047279096,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,94217.0,95584.0,97602.0,97886.0,0.0013
2019-03-08,95365,1.0,123.0,0.0013054968848509318,0.0013054968848509318,-0.0027905796795061333,-0.013014730498828286,-0.03342144628183852,0.004096076564357065,0,0.0057833560170642015,0.00836475157423136,0.6913960284105193,94340,94532.0,93729.0,36.92920345191134,43.68821119468785,6.759007742776511,18.739632054547016,98853.71623027905,93423.78376972095,0.35750283164286883,-0.569988673428525,103.30624214471027,617.1260087254195,-513.8197665807093,15.075252899087095,9.159271272187645,803.0,1.0085672523978704,95166.11857618054,95662.85129591987,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,94340.0,94604.0,97307.0,97240.0,0.0109
2019-03-11,98027,1.0,1025.0,0.010864956540173942,0.010864956540173942,0.012184637591942105,0.008044057333727928,-0.01995745424275741,-0.0013196810517681623,1,0.007573807304723548,0.008946679657555141,0.8465495127376944,95384,95476.0,93305.0,45.82412931801061,48.562404131985666,2.7382748139750532,19.139567835037095,98823.98550918356,93526.41449081643,0.8495564275740058,1.3982257102960203,56.59017087231041,505.0188411547977,-448.4286702824873,48.78048780487805,23.575387509219354,2171.0,1.023267777718236,96119.7457174537,96092.69651484351,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,95365.0,94217.0,95584.0,97602.0,0.0279
2019-03-12,97828,0.0,2662.0,0.0279138048550307,0.0279138048550307,0.03908204367182533,0.04043856204294349,0.025558670907264824,-0.011168238816794629,1,0.013478677919839862,0.012838248384965055,1.049884494805757,98038,98027.0,95384.0,61.63319902368314,58.58778204931126,-3.045416974371882,18.432497106015102,98990.83055185016,93721.66944814984,0.7793139118419534,1.1172556473678161,231.69763445237186,450.35459981431256,-218.6569653619407,100.0,54.61858023465507,2643.0,1.0277090497358048,96689.16381163581,96408.20623941743,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,98027.0,94340.0,94604.0,97307.0,-0.002
2019-03-13,98904,1.0,-199.0,-0.002030052944596905,-0.002030052944596905,0.02582708540869283,0.0369726521093916,0.03407889729821156,-0.027857138353289734,0,0.015019870829447012,0.012494378999273933,1.2021302403520686,97831,98150.0,97267.0,60.156869880296014,57.68268475785791,-2.474185122438101,18.381687373312076,99148.06072292698,93812.93927707302,0.9542539517789899,1.8170158071159552,350.37501891593274,430.35868363463663,-79.98366471870389,93.35397316821465,80.71148699103092,883.0,1.009078104598682,97427.44254109054,96861.98692315971,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,97828.0,95365.0,94217.0,95584.0,0.011
2019-03-14,98605,0.0,1076.0,0.010998896021588989,0.010998896021588989,0.008946514735736155,0.037110050857232846,0.04974686096988856,0.0020523812858528334,1,0.015013895074959932,0.012697633508885293,1.182416791637104,98905,99267.0,97464.0,65.2239772982301,61.17522215882171,-4.048755139408385,18.41035452834278,99395.80504761991,94014.29495238009,0.853051460719285,1.4122058428771376,525.1977558157087,449.3264980708511,75.87125774485759,93.91143911439114,95.75513742753527,1803.0,1.0184991381433144,97819.96169406036,97178.8983916761,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,98904.0,98027.0,94340.0,94604.0,-0.003
2019-03-15,99137,1.0,-299.0,-0.0030231335436382567,-0.0030231335436382567,0.007942511346444858,0.005896334683301641,0.0452088191647233,-0.010965644890083115,0,0.0078247154726521,0.01276141479260459,0.6131542309232536,98605,99036.0,97776.0,62.72999507165203,59.70071762999425,-3.0292774416577757,19.08337334145606,99633.47918019659,94020.3208198034,0.9115508331815863,1.6462033327263446,632.3301251153462,485.9272234797501,146.40290163559604,88.89634350888963,92.05391859716515,1260.0,1.0128865979381443,98258.9744627069,97534.91686591682,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,98605.0,97828.0,95365.0,94217.0,0.0054
2019-03-18,99994,1.0,532.0,0.005395263931849303,0.005395263931849303,0.002355819784841895,0.01338062722328992,0.03955329523410067,0.0030394441470074085,1,0.007057943772569969,0.01273719022982953,0.554120936031936,99141,99393.0,98597.0,65.37977002623303,61.47975364052939,-3.900016385703644,19.7083193822041,99938.15174559903,94045.14825440096,1.009477044173551,2.037908176694205,751.4984472148935,539.0414682267789,212.45697898811466,93.61436767273635,92.14071676533906,796.0,1.0080732679493292,98837.31630847126,97982.02289029559,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,99137.0,98904.0,98027.0,94340.0,0.0086
2019-03-19,99588,0.0,857.0,0.00864460292322744,0.00864460292322744,0.014086506769433571,0.011020787834667978,0.020065900211166277,-0.005441903846206131,1,0.00602167881071391,0.010800050237502707,0.557560259285081,99991,100038.0,99141.0,69.33131079648655,64.21995326796302,-5.111357528523527,20.507456036691114,100302.74579206014,93878.45420793987,0.8887432516564362,1.5549730066257463,904.6645292334288,612.1660804281089,292.49844880531987,98.41212558643089,93.64094558935231,897.0,1.0090477199140617,99087.5442056475,98274.01872842367,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0,99994.0,98605.0,97828.0,95365.0,-0.0041
2019-03-20,98041,0.0,-406.0,-0.004060243614616876,-0.004060243614616876,0.004549260114790732,0.009969068505653933,0.01799075929181826,-0.008609503729407608,0,0.006600226667728109,0.010003717377717457,0.6597774025913234,99588,100439.0,99373.0,65.35558037914747,61.970844511023934,-3.384735868123535,21.627239001238834,100591.68002533968,93795.71997466031,0.6246770130609143,0.49870805224365744,981.9694136726466,686.1267470770165,295.84266659563013,71.39495798319328,87.80715041412019,1066.0,1.0107272599196966,98738.69613709832,98231.6516868921,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,99588.0,99137.0,98904.0,98027.0,-0.0155
2019-03-21,96729,0.0,-1547.0,-0.015534000080331012,-0.015534000080331012,-0.01953117187031217,-0.011055408172528924,-0.008725632936989358,0.003997171789981158,0,0.012094523941219333,0.01169505922330666,1.0341567075707145,98041,99708.0,97981.0,52.46019750528189,54.18401576041979,1.7238182551378998,22.889618801925916,100672.35608918668,93868.14391081332,0.4204536857741857,-0.3181852569032574,907.9379765390331,730.4889929694199,177.44898356961323,9.951182876455126,59.919422148693116,1727.0,1.017625866239373,98068.7974247322,97958.44228927535,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,98041.0,99994.0,98605.0,97828.0,-0.0134
2019-03-22,93735,0.0,-1312.0,-0.013382156444752713,-0.013382156444752713,-0.028708278105795904,-0.032651959117547036,-0.019025404391258105,0.01532612166104319,0,0.006098846575092856,0.012934334389086298,0.47152380568101954,96725,98046.0,95456.0,44.14892144728966,48.60586681527463,4.4569453679849715,22.595960058442767,100628.90484615482,93818.59515384518,-0.012274794777625867,-2.049099179110506,734.9282981404685,731.3768540036297,3.5514441368388816,25.54685932169376,35.631000060447406,2590.0,1.0271329198793162,96624.1982831548,97190.54369122529,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,96729.0,99588.0,99137.0,98904.0,-0.031
2019-03-25,93662,0.0,-2994.0,-0.03095245479638986,-0.03095245479638986,-0.04392040064870817,-0.05877214122183394,-0.05449025086496462,0.012967945852318308,0,0.009583619366995077,0.016283896620101816,0.5885335427126505,93735,96725.0,93380.0,31.38403304975094,38.79157485897056,7.407541809219623,21.418388072936416,100821.88182826879,93344.61817173121,0.04244625344878547,-1.8302149862048598,352.1665467097773,655.5347925448592,-303.3682458350819,5.02904094064315,13.509027712930697,3345.0,1.0358213750267724,95636.79885543654,96548.9902928207,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,93735.0,98041.0,99994.0,98605.0,-0.0008
2019-03-26,95307,1.0,-73.0,-0.0007787912732704072,-0.0007787912732704072,-0.03170714056797863,-0.044664987097234876,-0.06332379942796573,0.030928349294708224,0,0.015154813142022393,0.012620977538956099,1.2007638152627496,93668,94384.0,93103.0,31.137089026856103,38.58699307315418,7.44990404629808,21.327899015168196,100960.07118967857,92879.42881032143,0.30041809496235805,-0.7983276201505692,42.44532782008173,532.9168995999037,-490.47157177982194,7.6199563794983645,12.731952213945112,1281.0,1.01375895513571,95526.86590362438,96323.1738759442,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,93662.0,96729.0,99588.0,99137.0,0.0176
2019-03-27,91903,0.0,1645.0,0.017563152612585675,0.017563152612585675,0.016770683309329515,-0.014700865304096977,-0.042987106880347015,0.0007924693032561603,0,0.024497078186932666,0.014433007125154511,1.697295509834401,95297,95525.0,93668.0,42.58905450685724,45.555095412543174,2.9660409056859365,21.366177208353328,100865.74757344091,92715.8524265591,-0.09973777722405397,-2.3989511088962128,-69.47238302306505,412.4390430753099,-481.91142609837493,33.36866010598032,15.339219142040628,1857.0,1.0198253405645472,94318.91060241626,95519.5058984998,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,95307.0,93735.0,98041.0,99994.0,-0.0357
2019-03-28,94389,1.0,-3404.0,-0.03571615935870398,-0.03571615935870398,-0.01878029510367063,-0.019544460447004863,-0.06260646056241781,-0.01693586425503335,0,0.027066989976670112,0.016919629233697463,1.5997389542533809,91901,95297.0,91903.0,30.702725357349337,36.3611807470429,5.6584553896935645,20.672984347677062,101138.32841967652,91909.57158032348,0.2686633165047544,-0.9253467339809819,-427.9096506862261,244.3693043230027,-672.2789550092288,0.0,13.662872161826245,3394.0,1.0369302416678454,94342.27373494417,95313.95937149985,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,91903.0,93662.0,96729.0,99588.0,0.0271
